decision	reviewed_id	baseline_ids	baseline_sha256	form	reason	reviewer	review_date	review_source_sha256
accepted	section_15_first_sermon_sentence_071	section_15_first_sermon_sentence_071	458cccdc188be13dd64a5478ede8d05b9ca9919c42c0badf383c2ae96913110e	Alli masum o ḡeroan a tsjes icho.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_15_first_sermon_sentence_072	section_15_first_sermon_sentence_072	7857c4e5e77a55cc92b0070382c7130b0fe86e8a09f457cd0b5a4691de8a2a7a	Merab o ma-arummo, merab o tapos; tapos ja tsjes, tapos ja tattuppa.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_15_first_sermon_sentence_073	section_15_first_sermon_sentence_073	748f1a0c54101dbb51de152cf5c7f337b1df6a6c2cb5b4c1392ca67655262cfd	Ka-ochal itis masini tattuppau rapies, maube-na, aṣinia o ranied o Deos.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_15_first_sermon_sentence_074	section_15_first_sermon_sentence_074	ce1a30ee1b1afdf55fa6c5ecc226fa0f89048c94cd933d0f99e558d6acec4fa6	Tsimis'o micho.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_15_first_sermon_sentence_075	section_15_first_sermon_sentence_075	4bebab4b75cd3b08a19cc71d9e0e8be6c24749af293f4d392eb2c4e49b22e487	Aladikka ṣo-o tuppá micho, alla matapo joa tsjes tattupp'o boesum.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_15_first_sermon_sentence_076	section_15_first_sermon_sentence_076	ed460081bcbcb95fc0f5696d5fa2baecc92a4dbf5c4f736b17b6c7839e327f35	Kamadabbi ja chaan o man, micham, alli tump'ija imoa tsjes.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_15_first_sermon_sentence_077	section_15_first_sermon_sentence_077	72595c4c8cd85b14e97642c05e954667c1bb846fe28c1fbeb19aaddd39d4ff35	Alli tump'o inochan o tsjes, maibas tump'o inochan o chaan.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_15_first_sermon_sentence_078	section_15_first_sermon_sentence_078	743d98318518c6ab83fec5c5439509362eff1232bfa8263c77c9934c23dafffb	Maṣabb'o inochan oa tsjes-oë, marotul o ṣaan, baak-ṣar, maibas o binnan o bonna.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_15_first_sermon_sentence_079	section_15_first_sermon_sentence_079	d5515c046d1588ca7b311f554112324e95c1e0001d210390785860c7fc710be2	Mautsiri i ta Deos, mautsiri o choa atillo, choa airab, choa bó, a tataap o rió.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_15_first_sermon_sentence_080	section_15_first_sermon_sentence_080	37592039bf9ee65f604b0bf6b440584dd011ec8b2e50d26ce5ecefdafff8c953	Mautsiri ja innai boesum, ṣo-o morich i boesum ai.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_15_first_sermon_sentence_081	section_15_first_sermon_sentence_081	e2cbf774e8c7dc8079f749775454207cecb36010c375ec7dc57c3f23fd377849	Atite o Deos paga inochan o tsjes.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_15_first_sermon_sentence_082	section_15_first_sermon_sentence_082	c050f1b944de1a205eaaf9cadd33ea1175cc16d29a809843ae63f91146337eba	Atite o Deos merien o cho maba-da ṣaan.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_15_first_sermon_sentence_083	section_15_first_sermon_sentence_083	8919e83b8ead393e92c380a0224f14e244508800c6f2a0d5e05a0348f329d5ba	Tumka ṣo-o tummalattal'o maazichil a tsjes.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_15_first_sermon_sentence_084	section_15_first_sermon_sentence_084	6762f698f1e6d42050e97c0aa6ef7731e5a5542dbc5a1959843225395a7dec2f	Mai, tapos o ai chipassanan, ṣo-o machá-da tsjes, ja merab o madabbi?	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_15_first_sermon_sentence_085	section_15_first_sermon_sentence_085	d28c08c1e88af5e5dee7c319b122f9be173aa174ed2cda1861340560ee78c6b6	Ṣadd'o inochan o ma-áchonṣar ai, tsimisá, masanno machdo atite o Deos.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_15_first_sermon_sentence_086	section_15_first_sermon_sentence_086	339c09470821ca136e0be6745fe475991858e7a4fa30c85f9faa21ef044e3736	Aukat o tsjes ja micho.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_15_first_sermon_sentence_087	section_15_first_sermon_sentence_087	707b9b165bf67ceb61b0ad4d9c40f08f6bc43d38f37058ef7f05b0d6923b1fc0	Atatta, aunis-o-aracha o atite o Deos, ṣo-o mamorich oa tsjes aicho-ech.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_15_first_sermon_sentence_088	section_15_first_sermon_sentence_088	411ca7e9cdae2e935fd4ff45036e7a504eaf0644a5afe1367ad3d74e9c022661	Masini machó ta Christus sjiem badd'o Deos; alli mamorich uppo ma-akammichiṣar cho, tapos o atite channumma ka-ṣoss'innai ranied o Deos.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_15_first_sermon_sentence_089	section_15_first_sermon_sentence_089	f3bf5346ab73892f3a87279068df423f410ab9702b9a1b770b417f191d94b033	Illaḡḡen o pia tuppo-no pesasa, ṣo-o ipaba, pattonan onumm'o don o ai-acha ta Deos.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_15_first_sermon_sentence_090	section_15_first_sermon_sentence_090	9d49bf0d8bff2554f077b17061dbab003d76171324dd18305ec67e5232621638	Ummior o narroa-da tuppo, annumma pattonan o don o ai-acha choa micho don: don o ai-acha allecho attonannan na-a micho don, machó.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_15_first_sermon_sentence_091	section_15_first_sermon_sentence_091	a6efb1478048c4d43557ec1fa47fb62dd9b40e6c2189c078204ae2188ffd8dad	Hai pesor all'attonannanṣar insini don o Deos, inau maunis icho pattodon maibas o cho.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_15_first_sermon_sentence_092	section_15_first_sermon_sentence_092	2a772c38779238c02c7022bc2a2ec8878670175df19aed766ce800ee9a342d05	Mainiéna.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_15_first_sermon_sentence_093	section_15_first_sermon_sentence_093	71b41cc87b8b5db6cd8698760061a57a4a3057687eaa88f864c7dbe591a8afbe	Paga tsjes o auchosta Deos, marotul o bog.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_15_first_sermon_sentence_094	section_15_first_sermon_sentence_094	604f9944fa6d401ea5e1fe8ea03da857b882e9c9897b514da2671713d14f88fe	Alli maṣabb'o don ja icho maibas o babosa.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_15_first_sermon_sentence_095	section_15_first_sermon_sentence_095	2559060d808c44b4da3c1a30964abbc5e07a5e736d31a40c8a97965c6e829b0b	Alli man, micham, ṣummarra, mero-os, moas, mababat.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_15_first_sermon_sentence_096	section_15_first_sermon_sentence_096	d74ab785408dbb87daf1363ec16d1bc2125298a89ab7ffb455614400bc414586	Paga kummasjies a mato.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_15_first_sermon_sentence_097	section_15_first_sermon_sentence_097	5e07c1866ef25d96a49c3e310b05119a1092b7a778e3970e7a6930c376012979	Pariaut o boesum a ta.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_15_first_sermon_sentence_098	section_15_first_sermon_sentence_098	ab0b2eafda6383285df6c8e861e26d857f5cab21ff4e3e5ff90fc21809d3cd21	Alli tapen charri o ta.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_15_first_sermon_sentence_099	section_15_first_sermon_sentence_099	97a2024faf35a441118fddbc7e129f794641b53a0f4dc4430f599cd0673655e9	Oedan, don onumma mamatsikap icho.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_15_first_sermon_sentence_100	section_15_first_sermon_sentence_100	fada2a405618b9303ea5ca4cb58fa67475df2b94740bc1e231b2f8c7ece70760	Alli ṣummos'i don inerien o rim'o cho ta Deos, tamasea minerien o boesum a ta.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_15_first_sermon_sentence_101	section_15_first_sermon_sentence_101	419f955e7422ad2bc052f4108cb928178a22fe82be70365f40ed7288f0abb286	Paga roman a lido atite o mini.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_15_first_sermon_sentence_102	section_15_first_sermon_sentence_102	af88d6a7cb6c1b1b4d7553ed79c96de01452b0b05807481cf5a1b3068cd7397a	Pattonan o don o ai-acha choa micho, choa maunis a don ta Deos, kapesasa, inau paṣos'ochoa naan indecho, ino eachanni maibas inni choa don, ṣo-o chan-numma, alla mamaba cho inni don o ai-acha decho tummoach katinnaam o morr'o Deos.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_15_first_sermon_sentence_103	section_15_first_sermon_sentence_103	f6d8b0cc1843b952167912804b3677a1885e4be59068ed74ed0f964207fc1b33	Kanarroa, inau katalan ta Deos inni don o aiacha, maibas katalan o sjam inni choa don, micho-ṣar a pattite, katalan choa bó a rió, ṣabanno maṣini ṣo-o tump'ija icho torroa annoḡḡonoḡḡo a ai-acha.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_15_first_sermon_sentence_104	section_15_first_sermon_sentence_104	d92172be519366447636e2ae681ca79e89848e626e6d4723a9f5b7b4ca77a776	Masini machó sjiem badd'o Deos ta Jesus Christus dem'ija miḡarrorro narroa ja natorroa boa inni na-a naan, indecho ina paga inni babat o decho.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_15_first_sermon_sentence_105	section_15_first_sermon_sentence_105	1833aa172f24cd3f0997622b6827f375c4462e86fe83478280bf17586231bbc3	Maibasṣar icho pala, alli maro ina, pagatomma macharrieb na-a boa.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_15_first_sermon_sentence_106	section_15_first_sermon_sentence_106	cbee8c2ca496a1c6e7157ff869453cd0f51729077223c5e45c17aeb7d6b1cd96	Machaddik ja ina, ṣo-o inni babat o chono ai, meach'ina, alla mabo dechoa, ṣo-o ummior ochoa ai-acha.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_15_first_sermon_sentence_107	section_15_first_sermon_sentence_107	a061b98da7d6205989e61785778e0f64b88653289181c920691a7a7b54c74878	Ka-inillaḡ o lido o atite, ṣo-o minaṣini imoa alla don o Deos paga don o ai-acha, idem'eachanni ta Deos, akaukauan choa ranied, adassen ja choa naan.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_15_first_sermon_sentence_108	section_15_first_sermon_sentence_108	00f14878d07e29e2460ae474ae10bffca6cb699941c02d5fc40cebd168dc20ca	Dem'ija talan ta Deos, ṣo-o dummaat i namoa, ṣabanno mai meacha ṣo-o pannoḡḡonoḡḡono ja namo.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_15_first_sermon_sentence_109	section_15_first_sermon_sentence_109	d26d69ce5f1cd4057d4710c455087247d4527b00de9df8c91a162d84c07b8f8d	Mai, aukattan o don o arrorroai-an o Deos, maube tumboel o choa don o ai-acha.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_15_first_sermon_sentence_110	section_15_first_sermon_sentence_110	ff74707ef2c57ebfd4242a3b643846c206c2957e8bc679b7b3b9ac258e7c1bc7	Tsichir'i ta David o ma-ai-aab ṣo-o mario-a-cho: natta-ṣar ai, machó, mineach'i ta Deos ja ina, ṣo-o na-a ṣaṣummad'o micho, alla na-a ṣummos'i don o Deos tapos o zijsj'o na-a morich.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_15_first_sermon_sentence_111	section_15_first_sermon_sentence_111	e30eb2edf960b616116216cf29d353e25fcbb09fa31ecd7b7d30f3bd992e2b69	Hai orachan imo patil ai, hai malleak o atil o boesum.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_15_first_sermon_sentence_112	section_15_first_sermon_sentence_112	bd5eb76791ab3090c33ff39737863a5314441702c2abec528a31f794f9d7a633	Ma-arich ja ina pala, máchonṣar o patil imoa, ṣo-o acho mab'o narroa ja natorroa-da tuppo-no atil o Christan.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_15_first_sermon_sentence_113	section_15_first_sermon_sentence_113	ef85e575fb268160f82a5119476ccaecd4e7a5806e49232210659dd4fa0bd3da	Oedan, ja kamicho, alla tummoach o baak i don o arorroai-an?	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_15_first_sermon_sentence_114	section_15_first_sermon_sentence_114	6e10f85b91e0cbed116c145c737769486c5624665aac0fabd251a3b315b071ac	Alla mero-os o baak?	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_15_first_sermon_sentence_115	section_15_first_sermon_sentence_115	c3451688259588a95c54f4e43243253d7f48eeb6d1165022df0c1a4906a76181	Maini.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_15_first_sermon_sentence_116	section_15_first_sermon_sentence_116	89e4b8b7528611a08a53712c72700eab35aea9192b506575e9a0d67503248412	Maspot a tump'o atil, maspot a maladik o atite i tsjes, ṣo-o karri-atite aicho-ies.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_15_first_sermon_sentence_117	section_15_first_sermon_sentence_117	211d12b67701131c115ee3a9e3291ef2e69c6b9a81c3a5d42bbd9f5c72bc47a9	Maibas pattillo ta Deos: na-a ranied, machó, papaga inni joa tsjes, ṣo-o allecho pattite aicho, ṣabanno mero-os inni oa don imoa, ṣo-o ṣabanno mababat de tarran imoa, ṣo-o ṣabanno ṣummarra, ṣo-o ṣabanno maṣeas imo micho-ṣar a pattite, maspot a tumpa tallochon o ranied i tsjes, depa poach imoa.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
