language,ilrdf_headword,branch_sentence_id,sentence
Bunun,adiip,Bunun_369,"Adiipin basu-a,  natundazaanta-a."
Bunun,adiip,Bunun_370,Adip a inak lumaha.
Bunun,aikusnadaan,Bunun_407,"Sain hai, aikusnadaan mas Bunun tu huzas."
Bunun,aikusnadaan,Bunun_408,"Maza itu Bunun tu aikusnadaan hai, isia Lamungancia."
Bunun,aiza,Bunun_482,Aiza tu pat lipuah sia huma.
Bunun,alhaipuun,Bunun_550,Naʼalhaipuunku a vaiʼan aip.
Bunun,andiip,Bunun_705,Andiip a isu ispapatasan.
Bunun,asa,Bunun_831,asa a saikin tantungu sian suʼuan
Bunun,asa,Bunun_834,Asa a kata tu mapakadaidaz.
Bunun,asa,Bunun_840,"Maszang tatahu mamita tu, asatu makadim mas tastu haniʼantan.  "
Bunun,asaun,Bunun_868,Kaʼanakʼanaka siza mas asaunmu maun.
Bunun,babalivan,Bunun_1066,Adu aiza isia babalivancia cilas isbabaliv?
Bunun,babalivan,Bunun_1067,Nakusianik babalivancia mabaliv haimangsut.
Bunun,cikuu,Bunun_1460,Makucikuu munaul mas danum?
Bunun,cilas,Bunun_1465,"maza isaincia lumah hai, aiza tu makintau dailaz."
Bunun,cilas,Bunun_1466,Asa tu kapimaupa mas islulus-an tu dailaz.
Bunun,cinpaazan,Bunun_1603,Mapistaba a naia mascinpaazan
Bunun,hahanalan,Bunun_2068,Isa tu hahanalan hanalansu?
Bunun,hahanalan,Bunun_2069,IsAping tu hahanalan hanalanku.
Bunun,hahapis,Bunun_2075,ukaan a hahapis mas babaas
Bunun,hahapis,Bunun_2076,naʼminʼuni a hahapis mais maisinin mas balikuan
Bunun,hai,Bunun_2084,"Inak naubamaluspingaz hai, isainang sia iuciʼing isnavan."
Bunun,haimangsut,Bunun_2129,"Maza maputngu tu mabananaz hai, nii tu haiap kaʼuni mas haimangsut."
Bunun,halidang,Bunun_2197,masuaz a inaak cina mas supah tu halidang
Bunun,huud,Bunun_2548,Taskun a kata siza mas nahudan tu danum
Bunun,iniliskinan,Bunun_2856,Makua isuu iniliskinan mais pali-uni itu mailantangus tu hansiaptan.
Bunun,isaicia,Bunun_3050,Tukun isaicia ngan?
Bunun,iskakalunan,Bunun_3221,inaak a saia tu iskakalunan.
Bunun,istaiklasan,Bunun_3671,Istaiklasan isaicia masnanava-a.
Bunun,istaiklasan,Bunun_3672,"Sa-ia tu maluspingaz hai, istaiklasan."
Bunun,istaiklasan,Bunun_3673,"Sa-ia hai, istaiklasan tu bunun."
Bunun,kantundah,Bunun_4391,"Kaa tu katmang kantundah asu , aupa nakalatun."
Bunun,kitda,Bunun_4827,Sizaav a kitda mapistaba.
Bunun,liiv,Bunun_5312,Kusian huma a cina siza mas liiv.
Bunun,mandaza,Bunun_6700,"Mais Pasibutbut hai, mandaza a isaicia tu sing-av."
Bunun,mapapatas,Bunun_6916,"Maza avandii mapapatasan hai, mapapatas mas itu dalah tu patasan."
Bunun,mapapatas,Bunun_6917,Mapapatas sa-ia sia pinsasahtuan.
Bunun,masnanava,Bunun_7381,Matuduldul kaimin aupa batsuan/batcuan mas masnanavacia.
Bunun,masnanava,Bunun_7384,"Isnanavaan hai, asa tu samashing masnanava."
Bunun,masnanava,Bunun_7385,"Saikin hai, malasBunun tu masnanava."
Bunun,mita,Bunun_8148,nataskun a saia mais kutunin mas mita kudiip.
Bunun,mita,Bunun_8149,Taʼazaʼik tu kikilim a saia masa tunsila mas mita.
Bunun,naubapingaz,Bunun_8594,Ilumah a inaak naubapingaz(naubamaluspingaz南投).
Bunun,ngaan,Bunun_8617,Tukun isu Bunun ngaan?
Bunun,nii,Bunun_8653,Nii a saia mapatas.
Bunun,paat,Bunun_8720,Aizan a saia mas  paat  tu patasan.
Bunun,paaz,Bunun_8725,Madanuh a inaak cina mas paaz sian tanbu(台東bangkal).
Bunun,painsanan,Bunun_8860,naʼaizaang tu 2painsanan aat nakanahtunganin
Bunun,painsanan,Bunun_8861,"Mahtuang a Bunun tu sinhumis, kaupa painsanan mumuslud."
Bunun,pudaan,Bunun_9806,Pudaanav a tingami-a.
Bunun,pudaan,Bunun_9807,Pudaanik tingami punsia inaak tu kaviaz.
Bunun,sinpatumantuk,Bunun_10559,Asa kata bunun tu kapimaupa mas sinpatumantuk.
Bunun,sinpatumantuk,Bunun_10560,"Sain tu patasan hai, inaam mapasiza tu sinpatumantuk."
Bunun,talulung,Bunun_11035,Isa a isuu talulung?
Bunun,talulung,Bunun_11036,dangian a kasu mas talulung ha?
Bunun,ukaan,Bunun_11715,ukaan a saikin mas sui.
Bunun,uung,Bunun_11867,"Uung, masial a saikin ."
Bunun,uvaazpingaz,Bunun_11874,Uvazpingaz a saia.
Bunun,uvaaznanaz,Bunun_11877,Uvaaznanaz a saikin.
Bunun,valu,Bunun_11926,Supah a valu sian ludun.
Bunun,zaas,Bunun_11979,Supah a zaas sianningʼavcia
Bunun,zungzung,Bunun_12001,"Mais paskazavun hai, aiza zungzung."
Bunun,zungzung,Bunun_12002,"Maza uvaaza hai, supah a zungzung."
Kanakanavu,Cakʉrʉ,Kanakanavu_18,"sua Cakʉrʉ ia, toʼunaa cau Kanakanavu kaisisi."
Kanakanavu,Racʉnga,Kanakanavu_42,"tumatuuturu mamarang, miana iikita Kanakanavu ia, nimoon na Racʉnga misee."
Kanakanavu,akanangʉn,Kanakanavu_61,"nimookusa kim cumaa Piori tamna tanasa, nipoʼʉʼʉna nguain, ʼuna makaa kaʼaan akanangʉn maku."
Kanakanavu,anaʼʉn,Kanakanavu_71,"macakuarʉ curu tia kʉna musu, te maku anaʼʉn tiʼingai moovua kanaaʼua."
Kanakanavu,anaʼʉn,Kanakanavu_72,te cu maku anaʼʉn masini.
Kanakanavu,apʉnoon,Kanakanavu_80,apʉnoon maangasʉ isa!
Kanakanavu,araciasʉ,Kanakanavu_92,"araciasʉ cu, te cu aramiaʼʉ."
Kanakanavu,aracikarʉ,Kanakanavu_94,noo kanaʼamisan ia aracikarʉ canumu nungnung.
Kanakanavu,arakicacʉ,Kanakanavu_101,ʼakuni arakicacʉ!
Kanakanavu,arakuracʉn,Kanakanavu_115,ʼesi arakuracʉn kee manuin.
Kanakanavu,arakuracʉn,Kanakanavu_116,"maʼicʉpʉ ku tia arakuracʉn cina maku, koo cu ku arapipining."
Kanakanavu,arakuracʉ,Kanakanavu_117,makai ʼuna cau ʼesi arakuracʉ misoni?
Kanakanavu,arakuracʉ,Kanakanavu_118,paira ku cumacʉʼʉra nguain ʼesi arakuracʉ na cau.
Kanakanavu,aramamanʉng,Kanakanavu_122,ʼesi kara aramamanʉng tiʼingai?
Kanakanavu,aramamanʉng,Kanakanavu_123,"makasi ʼiseeng, kaʼanʉ kani tia upeni taniara, te cu aramamanʉng sukʉma maku."
Kanakanavu,aramiaʼʉ,Kanakanavu_134,te kasu nukanmana aramiaʼʉ?
Kanakanavu,aramiaʼʉ,Kanakanavu_135,niarapipiningi cu taniarʉ! te cu kita aramiaʼʉ.
Kanakanavu,aramiaʼʉ,Kanakanavu_136,upeni takananga kasu aramiaʼʉ totasiarʉ?
Kanakanavu,aramiaʼʉ,Kanakanavu_137,"caʼaania cu, kaʼanʉ pa kasu tia aramiaʼʉ?"
Kanakanavu,aramiaʼʉ,Kanakanavu_138,tantaniara ku totasiarʉ unʉmʉ takananga aramiaʼʉ.
Kanakanavu,aramiaʼʉn,Kanakanavu_142,aramiaʼʉn nakui.
Kanakanavu,aramiaʼʉn,Kanakanavu_143,"totasiarʉ unʉmʉ takananga, te maku aramiaʼʉn sua Pani."
Kanakanavu,aramʉin,Kanakanavu_148,neni tia aramʉin?
Kanakanavu,aramʉn,Kanakanavu_149,"noo ʼunain matapariʼi macuʼu ia, tia aramʉn Paicʉ."
Kanakanavu,arapanaʼʉ,Kanakanavu_157,arumuanʉ kita arapanaʼʉ.
Kanakanavu,arapanaʼʉ,Kanakanavu_158,cucuru mintasʉ ʼUna arapanaʼʉ.
Kanakanavu,arapiciʉn,Kanakanavu_163,nguai kara isi tia arapiciʉn maku tarisi?
Kanakanavu,arapitʉʼʉ,Kanakanavu_178,te cu arapitʉʼʉ kakangca.
Kanakanavu,arasinangʉ,Kanakanavu_180,neni ʼesi na sipara cakʉran isa arasinangʉ nonoman?
Kanakanavu,arasinangʉin,Kanakanavu_184,"noo arasinangʉin ia, ʼuna cau ʼesi ʼinia."
Kanakanavu,aratakarʉ,Kanakanavu_202,"noo iaavatu cu mamarurang ia, aratakarʉ kavangvang iikita."
Kanakanavu,aratakarʉn,Kanakanavu_203,tia aratakarʉn cina maku.
Kanakanavu,aratakarʉn,Kanakanavu_204,te mita pakʉnnanu aratakarʉn kari mita Kanakanavu?
Kanakanavu,aratʉkʉnaan,Kanakanavu_208,aratʉkʉnaan muʼarivatʉ !
Kanakanavu,aratʉkʉnoo,Kanakanavu_209,"noo kaʼanʉ tumatimana kari musu ia, aratʉkʉnoo!"
Kanakanavu,aratʉkʉnʉ,Kanakanavu_211,neni vanai macanicani cau aratʉkʉnʉ kasua? 
Kanakanavu,aratʉmʉ,Kanakanavu_213,tia nukanmana aratʉmʉ?
Kanakanavu,araʉn,Kanakanavu_217,"mucana cu kasu, araʉn nakui nipateʼa musu."
Kanakanavu,araʉn,Kanakanavu_218,"noo ʼunain namasʉ musu nikʉna tanʉkʉ ia, usʉʼoo pa na pangka, tia araʉn maku noo turupang cu ku putukikio."
Kanakanavu,araʉn,Kanakanavu_219,"te maku usʉʼʉn na tanasamu, Kiua tamna sinatʉ, tia araʉn kee caʼaania."
Kanakanavu,araʼiintasʉ,Kanakanavu_222,"makacapʉcapiin kita ia, tia araʼiintasʉ nguain."
Kanakanavu,araʼinacʉ,Kanakanavu_223,tia kara araʼinacʉ?
Kanakanavu,araʼinacʉ,Kanakanavu_224,"kipatʉsoo marisʉʼʉrʉ nikʉraa musu tarisi, tia araʼinacʉ."
Kanakanavu,araʼinacʉn,Kanakanavu_225,tia araʼinacʉn kanaaʼua maku.
Kanakanavu,araʼinacʉn,Kanakanavu_226,"araʼinacʉn maku tʉtan, niarapipiningi cu canumu."
Kanakanavu,arikʉrain,Kanakanavu_235,"arikʉrain masini ia, tia vua cuma Pori cunuku."
Kanakanavu,arikʉrain,Kanakanavu_236,nguai kara isi arikʉrain misoni?
Kanakanavu,arikʉrani,Kanakanavu_237,ʼituumuru cu tia arikʉrani!
Kanakanavu,arikʉrani,Kanakanavu_238,neni ʼesi arikʉrani? kaʼanʉ cu ku tavaraʼʉ.
Kanakanavu,arikʉroo,Kanakanavu_239,"ʼakia cu vʉra tia kʉna, arikʉroo pa pusiam tia poʼucipa."
Kanakanavu,arikʉroo,Kanakanavu_240,arikʉroo cu masini.
Kanakanavu,arikʉroon,Kanakanavu_241,"ʼAvia, arikʉroon vinaʼʉ isi!"
Kanakanavu,arikʉroon,Kanakanavu_242,arikʉroon nipuciri maku parai isa.
Kanakanavu,arisanivariʉn,Kanakanavu_247,"tavaraʼʉ cu ku, arisanivariʉn nakui."
Kanakanavu,arisanivariʉn,Kanakanavu_248,moonanga kasu tupuru! arisanivariʉn nakui nusoni niparia musu vinaʼʉ.
Kanakanavu,arisauvuʉn,Kanakanavu_252,"arisauvuʉn maku, makai sasauvu cu, ʼakuni cu kʉnʉn!"
Kanakanavu,arisikʉn,Kanakanavu_257,tia arisikʉn maku.
Kanakanavu,arisikʉn,Kanakanavu_258,"ʼakia pa tapaicaa maku masini, arisikʉn nakui nusoni."
Kanakanavu,arisinatʉin,Kanakanavu_265,uranoo ku cumacʉʼʉra neni arisinatʉin?
Kanakanavu,arisinatʉn,Kanakanavu_266,tupuurua kasu! tia arisinatʉn kee.
Kanakanavu,arisinauʉn,Kanakanavu_267,tarasangaia iikasu! tia arisinauʉn Kimui.
Kanakanavu,arisinauʉn,Kanakanavu_268,"marisinataa iikamu, arisinauʉn nakui kuaacapa."
Kanakanavu,arisusunʉʉn,Kanakanavu_276,"te ku maica tanasain, arisusunʉʉn nakui."
Kanakanavu,arisʉʼʉroon,Kanakanavu_278,arisʉʼʉroon nikʉraa musu tarisi.
Kanakanavu,arisʉʼʉroon,Kanakanavu_279,"arisʉʼʉroon tarisi isa, manaatʉrʉ kara?"
Kanakanavu,arisʉʼʉrʉn,Kanakanavu_280,"itaroo pa Pani, tia arisʉʼʉrʉn kee."
Kanakanavu,aritapasʉn,Kanakanavu_290,"nimavici nguain siarisinatʉ, tia aritapasʉn kee."
Kanakanavu,aritarʉʉn,Kanakanavu_296,"muʼuruʼurua kasu muca makenanu, aritarʉʉn nakui Kuatʉ."
Kanakanavu,arivariʉn,Kanakanavu_301,arivariʉn nakui kariin masini.
Kanakanavu,ariviciʉn,Kanakanavu_306,tia ariviciʉn cuma sua ʼApuʼu.
Kanakanavu,ariviʉn,Kanakanavu_309,"ʼitee manu, ariviʉn nakui."
Kanakanavu,arivuraʼʉn,Kanakanavu_314,manasʉ tia arivuraʼʉn kee.
Kanakanavu,arivuraʼʉn,Kanakanavu_315,"noo iaavatu pa tacau isa koʼua kʉna ia, te maku arivuraʼʉn."
Kanakanavu,arivuvuarʉn,Kanakanavu_319,arivuvuarʉn nakui.
Kanakanavu,arivuvuarʉn,Kanakanavu_320,te maku arivuvuarʉn kangvang kari musu misoni.
Kanakanavu,arivuvuarʉn,Kanakanavu_321,"arivuvuarʉn mita nonoman isi, noo iaavatu cu cuma musu."
Kanakanavu,ariʼinacʉʉn,Kanakanavu_327,"ʼesacu Paʼʉ, tia ariʼinacʉʉn kee."
Kanakanavu,ariʼinacʉʉn,Kanakanavu_328,"ʼitee tarisi isa, tia ariʼinacʉʉn maku."
Kanakanavu,arumuanʉ,Kanakanavu_338,"tia marivici kimia takituturua nura, muukusa Takau arumuanʉ arapanaʼʉ."
Kanakanavu,atiuma,Kanakanavu_347,"niivatu cu kotong, mukusaa  na ʼaravang siʼinʉva atiuma tingami."
Kanakanavu,atiumʉʉn,Kanakanavu_356,vuo ʼinia! tia atiumʉʉn kee.
Kanakanavu,atiumʉʉn,Kanakanavu_357,"ʼesi pipiningi kanaaʼua, tia atiumʉʉn kee tingami."
Kanakanavu,atʉnʉngʉ,Kanakanavu_358,neni kari musu misoni? kaʼanʉ cu kia atʉnʉngʉ.
Kanakanavu,atʉnʉsamu,Kanakanavu_360,Rangui kara tia atʉnʉsamu?
Kanakanavu,atʉnʉsamu,Kanakanavu_361,Kuatʉ kara tia atʉnsamu tassa? 
Kanakanavu,atʉnʉsani,Kanakanavu_362,"ʉʉʼʉ, tia atʉnusani ia Rangui."
Kanakanavu,atʉnʉsani,Kanakanavu_363,"tavaraʼʉ ku, tia atʉnsani ia, manuin Rangui."
Kanakanavu,atʉnʉsoo,Kanakanavu_364,atʉnʉsoo cina musu.
Kanakanavu,atʉnʉsoo,Kanakanavu_365,"noo te cu matarai taniarʉ ia, atʉnʉsoo kanaarua musu, ʼesi na tanasa Naʼu. "
Kanakanavu,atʉnʉsoon,Kanakanavu_366,atʉnʉsoon Piʼi! mapitʉʼʉ cu.
Kanakanavu,atʉnʉsoon,Kanakanavu_367,upeni cu takananga masini? atʉnsoon kanaarua musu.
Kanakanavu,atʉnʉsʉʉn,Kanakanavu_374,"noo matarai cu taniarʉ ia, atʉnʉsʉʉn nakui Paicʉ."
Kanakanavu,avaʉn,Kanakanavu_376,ʼesi avaʉn ʼUva manu musu.
Kanakanavu,avaʉn,Kanakanavu_377,"tia avaʉn kani kee kanaarua nanakʉ, noo turupang cu ku marisinatʉ ia, te cu iku."
Kanakanavu,aʼʉpoo,Kanakanavu_383,aʼʉpoo cu ʼapuru! teni cu nipoʼocipia mita kʉna.
Kanakanavu,aʼʉpoo,Kanakanavu_384,"kaʼanʉ cu ku tia poʼocipi, aʼʉpoo cu ʼapuru!"
Kanakanavu,aʼʉpoon,Kanakanavu_386,aʼʉpoon ʼapuru! manasʉ macuru cu nipoʼocipia maku uru.
Kanakanavu,aʼʉpʉn,Kanakanavu_387,"macuru cu uru, te cu maku aʼʉpʉn ʼapuru."
Kanakanavu,aʼʉpʉn,Kanakanavu_388,ʼuna pa kara tia poʼocipa musu? te cu maku aʼʉpʉn ʼapuru.
Kanakanavu,cacanʉ,Kanakanavu_396,"kesoni pa kasua, tia maica nanu muukusa Cacaia cacanʉ? "
Kanakanavu,cacanʉ,Kanakanavu_397,"ʼituumuru tanasa mucaca na cacanʉ, matangiria mucaca."
Kanakanavu,cakʉpoon,Kanakanavu_399,"koo pa mamacai, cakʉpoon makaaʼʉna!"
Kanakanavu,cakʉpoon,Kanakanavu_400,cakʉpoon taʼʉrʉm tutui isa.
Kanakanavu,cakʉpʉn,Kanakanavu_403,"itaroo pa kani Pori, tia cakʉpʉn kee tutui misee."
Kanakanavu,cakʉpʉn,Kanakanavu_404,"nimavici ku numanʉ, cakʉpʉn nakui vavuru."
Kanakanavu,cakʉran,Kanakanavu_405,te kita patimanʉngʉn miaacara cakʉran mita.
Kanakanavu,cakʉran,Kanakanavu_406,miiriʼi pa kara canumu cakʉran?
Kanakanavu,cakʉsʉ,Kanakanavu_411,"miana, ʼakia cau kooʼua cakʉsʉ."
Kanakanavu,capiʼiʉn,Kanakanavu_453,"ʼesi pa kumakʉnʉ Muʼu, tia capiʼiʉn kani kee nusoni karu iisua."
Kanakanavu,capiʼiʉn,Kanakanavu_454,tia capiʼiʉn maku karu.
Kanakanavu,caraaʼacʉ,Kanakanavu_456,"umavica caraaʼacʉ, te kita cumacakʉpʉ vutuukuru."
Kanakanavu,caruvuʉn,Kanakanavu_469,"noo siʼicʉpʉ kita ia, mamanʉng caruvuʉn pa vʉcʉkʉ."
Kanakanavu,cimʉrʉ,Kanakanavu_495,"manmaan ku moon na cimʉrʉ, kacaua ʼinia tangriia maku."
Kanakanavu,cimʉrʉ,Kanakanavu_496,ʼesi na cimʉrʉ tanasa maku.
Kanakanavu,cimʉrʉ,Kanakanavu_497,ʼuna ʼituumuru cimʉrʉ na Taiuan.
Kanakanavu,cimʉrʉ,Kanakanavu_498,"noo ʼakia cu na cimʉrʉ mita marʉkurapʉ ia, kaʼanʉ cu tia maningcau."
Kanakanavu,cina vuravurau,Kanakanavu_501,"cina Naʼu ia, cina vuravurau maku. "
Kanakanavu,cina vuravurau,Kanakanavu_502,"ʼacuu na tanasa cina vuravurau, kiatuuturu tumataʼisi."
Kanakanavu,cinaakʉpa,Kanakanavu_503,cinaakʉpa cu ʼUku sua tutui.
Kanakanavu,cinaakʉpa,Kanakanavu_504,cinaakʉpa miaroovana. 
Kanakanavu,cinaakʉpʉ,Kanakanavu_506,cinaakʉpʉ cu mia vavuru.
Kanakanavu,cinimʉʼʉra,Kanakanavu_522,"cinimʉʼʉra ku ʼesi ʼinia kavangvang tee Muʼu, cumacʉʼʉra sinatʉ."
Kanakanavu,cinimʉʼʉra,Kanakanavu_523,cinimʉʼʉra ku manu musu na cacanʉ.
Kanakanavu,cinimʉʼʉra,Kanakanavu_524,cinimʉʼʉra cu kara kasu rarʉ mingane?
Kanakanavu,cinimʉʼʉra,Kanakanavu_525,neni sua isi? koo pa ku cinimʉʼʉra? 
Kanakanavu,cinimʉʼʉra,Kanakanavu_526,cinimʉʼʉra cu kara kasu vunai? 
Kanakanavu,cinimʉʼʉra,Kanakanavu_527,cinimʉʼʉra kara kasu? neni tupʉkʉ misoni?
Kanakanavu,ciuruʉn,Kanakanavu_546,"pacancanoo pa vutuukuru sovungu, tia ciuruʉn ʼApio nusoni."
Kanakanavu,ciuruʉn,Kanakanavu_547,"ciuruʉn vutuukuru, usʉʼʉn na ʼapuru cumaacapa, cucuru saʼoʼo!"
Kanakanavu,ciuruʉn,Kanakanavu_548,tia ciuruʉn kee.
Kanakanavu,ciuruʉn,Kanakanavu_549,ciuruʉ n mita vutuukuru isi.
Kanakanavu,cucumeni,Kanakanavu_572,"ikasu takacicini pamuci, ʼakuni  parakusa cau cucumeni!"
Kanakanavu,cucuruava,Kanakanavu_577,"esi ku pasapʉʉsapʉ, manasʉ te kasu ioovutu soni, cucurova!"
Kanakanavu,cuma vuravurau,Kanakanavu_584,"sua cuma vuravurau kisʉʉn ia, nguai sua mamarang sasarunai."
Kanakanavu,cumacakʉpaa,Kanakanavu_591,"iku mukʉrʉ ʼacipi tutui, cumacakʉpaa iikasu."
Kanakanavu,cumacakʉpaa,Kanakanavu_592,cumacakʉpaa kavangvang!
Kanakanavu,cumacakʉpʉ,Kanakanavu_594,"miana, noo tiain miapacai tutui ia, paira nanmarua cumacakʉpʉ."
Kanakanavu,cumacakʉpʉ,Kanakanavu_595,neni tia cumacakʉpʉ?
Kanakanavu,cumacakʉpʉin,Kanakanavu_596,"cumacakʉpʉin Muʼu tutui ia, tia vuʉn ʼinia navungu tutui."
Kanakanavu,cumacakʉpʉin,Kanakanavu_597,"cumacakʉpʉin kasu tutui ia, te ku ʼapiivatu tangriia maku cumacʉʼʉra."
Kanakanavu,cumacaracʉ,Kanakanavu_609,arao cumacaracʉ toʼumangʉ isi.
Kanakanavu,cumacʉpʉngʉ,Kanakanavu_631,tia pakʉnnanu cumacʉpʉngʉ?
Kanakanavu,cumacʉpʉngʉ,Kanakanavu_632,cumacʉpʉngʉ  ʼʉnai.
Kanakanavu,cumacʉvʉrʉ,Kanakanavu_634,macangcangarʉ ku miaacara kamua cumacʉvʉrʉ.
Kanakanavu,cumacʉʼʉra,Kanakanavu_644,ʼesi nanu kivikiviu? koo ku cumacʉʼʉra
Kanakanavu,cumacʉʼʉra,Kanakanavu_645,"ʼesi ku tanasa cina Piʼi cumacʉʼʉra sinatʉ, te ku puiʼi noo aru takananga."
Kanakanavu,cumacʉʼʉra,Kanakanavu_646,"kaʼanʉ pa tia arapipining sumasimaʼʉ, te kim matacuvucuvungu na tanasa Pani cumacʉʼʉra sinatʉ."
Kanakanavu,cumacʉʼʉra,Kanakanavu_647,"te kani iaavatu tangriia maku, cumacʉʼʉra kasua maritapasʉ."
Kanakanavu,cumacʉʼʉra,Kanakanavu_648,manmaan kara kasu cumacʉʼʉra tensʉ?
Kanakanavu,cumacʉʼʉra,Kanakanavu_649,te ku iaavatu nura cumacʉʼʉra kasua.
Kanakanavu,cumacʉʼʉrain,Kanakanavu_651,"cumacʉʼʉrain kasu Piori ia, sosomanpe kisao."
Kanakanavu,cumacʉʼʉrain,Kanakanavu_652,"noo cumacʉʼʉrain musu ʼUva ia, vuo ʼinia. "
Kanakanavu,cumacʉʼʉrain,Kanakanavu_653,"noo cumacʉʼʉrain kasu sinatʉ ia, te ku maucʉng. "
Kanakanavu,cumacʉʼʉrain,Kanakanavu_654,"aranai miaa tatiʼingi pa Naʼu, noo cumacʉʼʉrain patʉ ia maʼicʉpʉ."
Kanakanavu,cupiingarʉ,Kanakanavu_665,cupiingarʉ ia monoon na canaa.
Kanakanavu,cʉmʉʼʉraa,Kanakanavu_675,cʉmʉʼʉraa! pakʉnnanu kee kamanʉngʉ?
Kanakanavu,cʉmʉrain,Kanakanavu_676,"aranai mia tatiʼiing pa, Naʼu noo cʉmʉren patʉ ia maʼicʉpʉ."
Kanakanavu,cʉngnan,Kanakanavu_677,"ʼapacoʼe cʉngnan cu tanpu maku, nakai mamanʉng pa tupuruʉn."
Kanakanavu,cʉnʉ,Kanakanavu_679,"ʼapacoʼe ʼesi na kaʼanʉ mamanʉng ʼʉnai, nakai ʼuna cʉnʉ aratʉmʉ."
Kanakanavu,cʉpʉnga,Kanakanavu_682,ʼuna kavangvang karanana cʉpʉnga.
Kanakanavu,cʉpʉnga,Kanakanavu_683,makananu cʉpʉnga musu?.
Kanakanavu,cʉpʉngani,Kanakanavu_684,kaʼanʉ  ku tavaraʼʉ makananu cʉpʉngani?
Kanakanavu,cʉpʉngani,Kanakanavu_685,maatʉa cʉpʉngani mataa iikasu. 
Kanakanavu,cʉpʉngin,Kanakanavu_686,makananu cʉpʉngin?
Kanakanavu,cʉpʉngin,Kanakanavu_687,makananu kusai cʉpʉngin?
Kanakanavu,cʉpʉngoo,Kanakanavu_688,"cʉpʉngoo nikʉna musu, tia kara kasu kusuru?"
Kanakanavu,cʉpʉngoo,Kanakanavu_689,cʉpʉngoo pa sikacasʉ vankavuka musu.
Kanakanavu,cʉpʉngoo,Kanakanavu_690,cʉpʉngoo cacanʉ isa sikacasʉ in.
Kanakanavu,cʉpʉngoon,Kanakanavu_691,cʉpʉngoon sikarʉngcara Muʼu.
Kanakanavu,cʉpʉngoon,Kanakanavu_692,cʉpʉngoon! tia kara musutampʉ?
Kanakanavu,cʉpʉngʉ,Kanakanavu_694,"tuturuo pa kim, makananu cʉpʉngʉ musu?"
Kanakanavu,cʉpʉngʉ,Kanakanavu_695,makananu cʉpʉngʉ mu? marivuvuara kavangvang tavarʉʼʉa! 
Kanakanavu,cʉpʉngʉ,Kanakanavu_697,"macangcangarʉ cʉpʉngʉ maku soni, iaavatu kamu cumacʉʼʉra ʼikua."
Kanakanavu,cʉpʉngʉ,Kanakanavu_698,"ʼuna kavangvang iikita Kanakanavu, ʼapasovungu tamna cʉpʉngʉ?"
Kanakanavu,cʉpʉngʉ,Kanakanavu_699,makananu cʉpʉngʉ musu? tia kara kasu matipa kimia putukikio?
Kanakanavu,cʉpʉngʉ,Kanakanavu_700,tuturuo pa ku makananu cʉpʉngʉ musu?
Kanakanavu,cʉpʉngʉ,Kanakanavu_701,"ʼituumuru vungavung ʼesi na taira, mamanʉng cʉpʉngʉ cʉʼʉrʉʉn"
Kanakanavu,cʉpʉngʉn,Kanakanavu_702,te pa maku cʉpʉngʉn sikacasʉin.
Kanakanavu,cʉpʉngʉn,Kanakanavu_703,"ʼacuu ʼinia Simmaa, tia cʉpʉngʉn kee."
Kanakanavu,cʉʼʉraa,Kanakanavu_708,neni ʼesi cʉʼʉraa musu sinatʉ masini?
Kanakanavu,cʉʼʉraa,Kanakanavu_709,neni ʼesi cʉʼʉraa tee ʼUna? ʼaningu kara sinatʉ?
Kanakanavu,cʉʼʉraa,Kanakanavu_710,"sua cʉʼʉraa kani mita masini vuanʉ  ia, nguai sua nipaanaʼa miana taniarʉ ."
Kanakanavu,cʉʼʉraa,Kanakanavu_711,neni ʼesi cʉʼʉraa musu sinatʉ? tuturuo ku nganai sinatʉ iisua?
Kanakanavu,cʉʼʉramu,Kanakanavu_712,neni tamna ʼaningo ʼesi cʉʼʉramu? 
Kanakanavu,cʉʼʉramu,Kanakanavu_713,makananu cʉʼʉramu?
Kanakanavu,cʉʼʉrani,Kanakanavu_714,"sua cʉʼʉrani sinatʉ masini ia, puiisua Kanakanavu tamna ʼʉna."
Kanakanavu,cʉʼʉrani,Kanakanavu_715,"ʼaningo musu miaa tatiʼingi pa, ʼesi cʉʼʉrani."
Kanakanavu,cʉʼʉrani,Kanakanavu_716,neniʼesi cʉʼʉrani?
Kanakanavu,cʉʼʉrao,Kanakanavu_717,cʉʼʉrao Pani tamna siputukikioa.
Kanakanavu,cʉʼʉrao,Kanakanavu_719,cʉʼʉrao! ʼakuni ʼapanguru.
Kanakanavu,cʉʼʉrʉn,Kanakanavu_724,miseni kasu kaʼanʉ macangcangarʉ cʉʼʉrʉʉn?
Kanakanavu,cʉʼʉrʉn,Kanakanavu_725," siniipʉrʉ cu maku, mamanʉng cʉʼʉrʉʉn sinatʉ isi."
Kanakanavu,cʉʼʉrʉn,Kanakanavu_726,ʼesi maku cʉʼʉrʉʉn kanaarua nanakʉ musu marisinatʉ.
Kanakanavu,cʉʼʉrʉn,Kanakanavu_727, tia cʉʼʉrʉʉn kee rovana.
Kanakanavu,cʉʼʉrʉʉn,Kanakanavu_730,ʼesi cʉʼʉrʉʉn maku.
Kanakanavu,iacaraʉn,Kanakanavu_738,"ʼakuni aka cʉpʉngʉ, ʼesi iacaraʉn Riau manu musu."
