token,count,category,in_attestation_dict,n_files,example_file,example_sentence_id,example_context
'cukwo',1,both-edges,no,1,Ukraine.xml,0,…nko citwan 'Dantay' Knkana Ukraine Ryeynmong 'Cukwo' Knkana Ukraine Ryeynmong 'Mtrawah' Yoriya Ti…
'uuda,1,initial,no,1,Ukraine.xml,0,"…ussia daw, qnita quri so Tuiwil mi Amirika u 'Uuda kongto kiya u ini puru waya' ini sruwa ndana…"
waya',1,final,no,1,Ukraine.xml,0,"…il mi Amirika u 'Uuda kongto kiya u ini puru waya' ini sruwa ndanan kiya, Russia u krinah snkau…"
'bubu,1,initial,no,1,Ukraine.xml,0,"…i bungka alang mkbrnux Kiev, wada dha splawa 'Bubu Knkana Alang Mkbrnux Russia', niqan uri ka 9…"
russia',1,final,no,1,Ukraine.xml,0,"…, wada dha splawa 'Bubu Knkana Alang Mkbrnux Russia', niqan uri ka 950 kngkawas rikisi ka Sng Sohu…"
'mtu2,1,initial,no,1,United_Arab_Emirates.xml,0,"… uxay alaw gasoring uri. Dubai u alaw snhiyi 'Mtu2 u mpkuray mphuqil', tna prading tocu suyey, …"
mphuqil',1,final,no,1,United_Arab_Emirates.xml,0,"…ing uri. Dubai u alaw snhiyi 'Mtu2 u mpkuray mphuqil', tna prading tocu suyey, 10 kngkawas GDP knka…"
'hidaw,1,initial,no,1,United_Arab_Emirates.xml,0,…ay cicongsu sntama rdax hidaw phdeyngki can- 'Hidaw 1' mniq Abu Dhabi tuiwil hunac ya bay 150km …
1',1,final,no,1,United_Arab_Emirates.xml,0,…ngsu sntama rdax hidaw phdeyngki can- 'Hidaw 1' mniq Abu Dhabi tuiwil hunac ya bay 150km ka …
'uruguay',1,both-edges,no,1,Uruguay.xml,0,…yayung niyi u kari Kwarani dmuwi hnang Spain 'Uruguay'. Quri so niyi 1 hangan u ou ini pntna dungus …
qduda',1,final,no,1,Uruguay.xml,0,"… u ou ini pntna dungus niya, mray so 'yayung qduda' (Kari Caruya 'yayung Ura', kcka 'urú' u rodu…"
ura',1,final,no,1,Uruguay.xml,0,"… mray so 'yayung qduda' (Kari Caruya 'yayung Ura', kcka 'urú' u rodux skaya ka dungus niya). Ha…"
'urú',1,both-edges,no,1,Uruguay.xml,0,"…ayung qduda' (Kari Caruya 'yayung Ura', kcka 'urú' u rodux skaya ka dungus niya). Hangan niyi p…"
'uruguá',1,both-edges,no,1,Uruguay.xml,0,…i pa ya bay snpeyyah tndxral hiya splawa dha 'uruguá' ka pngucun yayung. Spain ka qmlahang cida mi…
'neyburada',1,both-edges,no,1,Uruguay.xml,0,"…uay mi ssiyaw dxral nniqan niya u splawa dha 'Neyburada' (Cisplatina) mi 'Tunarac Mkngahu Nniqan' , b…"
'tunarac,1,initial,no,1,Uruguay.xml,0,"…iya u splawa dha 'Neyburada' (Cisplatina) mi 'Tunarac Mkngahu Nniqan' , bukuy u splawa dha 'Tunara…"
nniqan',1,final,no,1,Uruguay.xml,0,"…'Neyburada' (Cisplatina) mi 'Tunarac Mkngahu Nniqan' , bukuy u splawa dha 'Tunarar Mkngahu Sng', …"
'tunarar,1,initial,no,1,Uruguay.xml,0,"…Tunarac Mkngahu Nniqan' , bukuy u splawa dha 'Tunarar Mkngahu Sng', kiya mi babaw dukuricu daw wad…"
'uruguay,1,initial,no,1,Uruguay.xml,0,…yayung niyi u kari Kwarani dmuwi hnang Spain 'Uruguay'. Quri so niyi 1 hangan u ou ini pntna dungu…
'raburada,1,initial,no,1,Uruguay.xml,0,"…qmlahang Raburada ka hini, cida u splawa dha 'Raburada nniqan yayung tunarac mkngahu' . Mccbu dukur…"
mkngahu',1,final,no,1,Uruguay.xml,0,"…u splawa dha 'Raburada nniqan yayung tunarac mkngahu' . Mccbu dukuricu 19 th pnrdingan, knkana knk…"
o'zbekiston,1,internal,no,1,Uzbekistan.xml,0,"…cbek = Ocbek Konghkwo (Kari Ocbek ji Rating: O'zbekiston Respublikasi, ji Sirir: Ўзбекистон Республик…"
navro'z,1,internal,no,1,Uzbekistan.xml,0,… kuni). Idas 1 diyax 21: Smsung Diyax Navroc (Navro'z Bayrami) Idas 5 diyax 9: Diyax Mbiyax (Xotir…
o'qituvchi,1,internal,no,1,Uzbekistan.xml,0,… kuni). Idas 10 diyax 1: Smsung Diyax Mptusa (O'qituvchi va Murabbiylar). Idas 12 diyax 8: Diyax Keyn…
ro'za,1,internal,no,1,Uzbekistan.xml,0,…nwaru (Idas 10 diyax 1): Smsung Diyax Kaycay (Ro'za hayiti). Tu10 diyax Idas Turheyco (Idas 12 d…
'mttuku,1,initial,no,1,Uzbekistan.xml,0,"…cun, tukubeycu niya mmahan mi uuqan Ocbek pa 'Mttuku balay bicun'. Kiya Dungan u, hiyi miric ka u…"
bicun',1,final,no,1,Uzbekistan.xml,0,"… niya mmahan mi uuqan Ocbek pa 'Mttuku balay bicun'. Kiya Dungan u, hiyi miric ka uqun balay Ocbe…"
'cyokoku-tukcka,1,initial,no,1,Uzbekistan.xml,0,…qqpahun quri gasoring. Muda tndxral Ocbek ka 'Cyokoku-Tukcka Asia' gasu ida nkiya kwantaw u mndungus bay …
'kongc,1,initial,no,1,Uzbekistan.xml,0,…awas 2005 phiyu Tasekan Kongcu sweyweyn. Tu2 'Kongc sweyweyn' u mphiyun dungan. Qnlhangan Ocbek …
'venezuela',1,both-edges,no,1,Venezuela.xml,0,… dxral. Hangan Hangan qnlhangan Wenejuela ka 'Venezuela' u balay bay pnyahan hangan dha pa snpeyyah k…
'poriwa',1,both-edges,no,1,Venezuela.xml,0,"…n hiyi da. Quri so hangan Wenejuela na bukuy 'Poriwa' u, kiya ka kngkawas 1999 qnlhangan Wenejuela…"
'wenejuela,1,initial,no,1,Venezuela.xml,0,"…ika kwouweyn mniq Kolumbia sotu Pokota phiyu 'Wenejuela Suwu (Venezuela Affairs Unit, VAU)', spuda A…"
vau)',1,final,no,1,Venezuela.xml,0,"…iyu 'Wenejuela Suwu (Venezuela Affairs Unit, VAU)', spuda Amirika mniq Wenejuela rinji taipan St…"
8°10'－23°24',1,final+internal,no,1,Vietnam.xml,0,"…taw tunarac, lnlingay dxral cwopyaw u peywey 8°10'－23°24', tongcing u iyax102°09'－109°30', tudaya u lmu…"
iyax102°09'－109°30',1,final+internal,no,1,Vietnam.xml,0,"…al cwopyaw u peywey 8°10'－23°24', tongcing u iyax102°09'－109°30', tudaya u lmutuc dxral Cyoka Jnmin Konghkwo, …"
aṣ-ṣaḥrā',1,final,no,1,Western_Sahara.xml,0,… Tuiwil Sahara (Kari Arapo: الصحراء الغربية‎ Aṣ-Ṣaḥrā' al-Gharbīyah; kari Spain:Sahara Occidental；K…
'porisariaw,1,initial,no,1,Western_Sahara.xml,0,…Riawt Awro Jnmin Cyeyhwangcyun (slxal splawa 'Porisariaw Cnseyng' uxay daw 'Sisa Jncn') wada pkla kar…
cnseyng',1,final,no,1,Western_Sahara.xml,0,…nmin Cyeyhwangcyun (slxal splawa 'Porisariaw Cnseyng' uxay daw 'Sisa Jncn') wada pkla kari psdhuwa…
'sisa,1,initial,no,1,Western_Sahara.xml,0,"… (slxal splawa 'Porisariaw Cnseyng' uxay daw 'Sisa Jncn') wada pkla kari psdhuwan phiyu, kiya u…"
jncn',1,final,no,1,Western_Sahara.xml,0,"…l splawa 'Porisariaw Cnseyng' uxay daw 'Sisa Jncn') wada pkla kari psdhuwan phiyu, kiya u muda s…"
'knlabang,1,initial,no,1,Western_Sahara.xml,0,"… Cangtaw muda pprngaw. Mntumal txtaxa u muda 'Knlabang, Mnduwa balay lhbun' muda pprngaw, binaw uka …"
lhbun',1,final,no,1,Western_Sahara.xml,0,"…ntumal txtaxa u muda 'Knlabang, Mnduwa balay lhbun' muda pprngaw, binaw uka ka mndungus bay rnri…"
oro'raw,1,internal,no,1,Wufeng.xml,0,"…lang ni maxal 31. 31 o, Maybalay , Kyu'ang , Oro'raw: , Mayl'ux , Mayhuman , R'ra' , Sipazi' , Tat…"
'tyeynsya',1,both-edges,no,1,Yang_di-Pertuan_Agong.xml,0,"…ynso, kiya ka mpdayaw Knbaraw Weynso, splawa 'Tyeynsya'. Ini pntna knbaraw balay Weynso, Huku Knbaraw…"
bay',1,final,no,1,Yang_di-Pertuan_Agong.xml,0,"…ka kari Telu u, 'Weynso' u ida kiya 'Knbaraw bay', 'Qnlhangan Weynso' ka dungus niya, so kiya h…"
'weynso,1,initial,no,1,Yang_di-Pertuan_Agong.xml,0,"…w 'Qnlhangan Weynso'. Mniq kcka kari Telu u, 'Weynso' u ida kiya 'Knbaraw bay', 'Qnlhangan Weynso…"
'huku',1,both-edges,no,1,Yang_di-Pertuan_Agong.xml,0,"…ng niya. Kari Malay kcka na Timbalan u niqan 'Huku', 'Mpdayaw' ka dungus niya. Huku Knbaraw Weyns…"
'mpdayaw',1,both-edges,no,1,Yang_di-Pertuan_Agong.xml,0,"… Kari Malay kcka na Timbalan u niqan 'Huku', 'Mpdayaw' ka dungus niya. Huku Knbaraw Weynso Seyngkyo…"
'tamo,1,initial,no,1,Yemen.xml,0,"…ngal qnlhangan ka Yemen, Taiwan u ngalan dha 'Tamo Keykaku' sunca ka ang niyi, Sauti Arapo daw …"
'msblayaq,1,initial,no,1,Yemen.xml,0,"…unca ka ang niyi, Sauti Arapo daw splawa dha 'Msblayaq Tokey Keykaku' ."
'brunguy,1,initial,no,1,Zimbabwa.xml,0,"…lay, qnlhangan dha u niqan knmalu bay hangan 'Brunguy Pang Ahuyrika', kiya u phiyu mntna bay Oco k…"
ahuyrika',1,final,no,1,Zimbabwa.xml,0,"… dha u niqan knmalu bay hangan 'Brunguy Pang Ahuyrika', kiya u phiyu mntna bay Oco ka sotu dha Harar…"
'rotsiya',1,both-edges,no,1,Zimbabwa.xml,0,"…da u balay bay mndungus phiyu cmin qnlhangan 'Rotsiya', hangan niyi u spuda hangan Rocu muway hangan…"
'kbkuy,1,initial,no,1,Zimbabwa.xml,0,"…gan, psramal muda pnsung tu1 knkana qnlangan 'Kbkuy Kngkawas Soto'. Kngkawas 2017 Zimbabwe cngpy…"
'rusang,1,initial,no,1,Zimbabwa.xml,0,…kawas 1980 u Mosuko Orimpiko undokay bnkuwan 'Rusang Cyuhuncyo' u mangal 1 king pay; kngkawas 200…
cyuhuncyo',1,final,no,1,Zimbabwa.xml,0,…80 u Mosuko Orimpiko undokay bnkuwan 'Rusang Cyuhuncyo' u mangal 1 king pay; kngkawas 2004 cida Yaty…
pina'urux,1,internal,no,1,國立臺北藝術大學.xml,0,"…pi 藝術,表演,人文,創作 na pqwasan biru 1982 kawas ga pina'urux nya""國立藝術學院"", 2001 kawas lga sbahun maha ""國立臺…"
llamu',1,final,no,1,國立臺北藝術大學.xml,0,"…an biru(學校,也可簡稱Gako) qani ga cingay balay qu llamu' pqbaqan , ska' nya ga maki qu , ru maki uzi …"
ska',1,final,no,1,國立臺北藝術大學.xml,0,"…ko) qani ga cingay balay qu llamu' pqbaqan , ska' nya ga maki qu , ru maki uzi qu Taywan te qu…"
ps'urx,1,internal,no,1,國立臺北藝術大學.xml,0,"…ak -美術館,關渡美術館, ru 科技藝術館. Kahul maha squ gaga ps'urx maki uziqu 人文藝術 kbalay naha squ .Inlungan ma…"
'mubuy,1,initial,no,1,國立臺北藝術大學.xml,0,"…ha ga Taywan ru kwara cinbwanan qani ga, aki 'mubuy qu kwara kinbaqan 藝術ru 科技qani ga, aki cingay…"
btunux',1,final,no,1,國立臺北藝術大學.xml,0,"…u pqwasan biru qani ga, stpaq nya sa qnryang btunux' ru Cingay balay qu knalay naha ptrang . Sa'g…"
sa'gal,1,internal,no,1,國立臺北藝術大學.xml,0,"…nux' ru Cingay balay qu knalay naha ptrang . Sa'gal nya sa bintrang, sun nya sa kwara tanux na G…"
kk'mam,1,internal,no,1,國立臺北藝術大學.xml,0,"…w balay mnanak qu betunux pintrang, maki squ kk'mam na syaw pqwasan biru uzi, qu cyugal qnazyat …"
seto',1,final,no,1,國立臺北藝術大學.xml,0,"…ha kacing . Raygak qani ga pimcbaqan naha qu seto' ga wiway balay baq biru, ana nanu' biru' ru …"
nanu',1,final,no,1,國立臺北藝術大學.xml,0,"…n naha qu seto' ga wiway balay baq biru, ana nanu' biru' ru blaq kwara tunux naha. Ana maki sa …"
biru',1,final,no,1,國立臺北藝術大學.xml,0,"… qu seto' ga wiway balay baq biru, ana nanu' biru' ru blaq kwara tunux naha. Ana maki sa Taywan…"
'nagal,1,initial,no,1,國立臺北藝術大學.xml,0,"…Taywan uzi ga, qalang binah, cingay balay qu 'nagal naha ginnabu'. Maki ska na Raygak uzi ga cin…"
ginnabu',1,final,no,1,國立臺北藝術大學.xml,0,"…a, qalang binah, cingay balay qu 'nagal naha ginnabu'. Maki ska na Raygak uzi ga cingay balay qu pq…"
"戲'戲劇,舞蹈,音樂,美術",1,internal,no,1,國立臺北藝術大學.xml,0,"…i ga cingay balay qu pqbaqab naha miyang nqu 戲'戲劇,舞蹈,音樂,美術. Maki uzi qu syobay na biran biru , ktan biru…"
mutu',1,final,no,1,國立臺北藝術大學.xml,0,…tan biru ru nniqan ru pqnahansklokah na hi . Mutu' skblaq hi na seto'.Snluan qcinuh:Infobox Uni…
seto'.snluan,1,internal,no,1,國立臺北藝術大學.xml,0,…ru pqnahansklokah na hi . Mutu' skblaq hi na seto'.Snluan qcinuh:Infobox University
