token,count,category,in_attestation_dict,n_files,example_file,example_sentence_id,example_context
'kim,33,initial,no,13,Belarus.xml,0,"…us debungan kaapuyuan micebis nu Mongol , ya 'kim Horde (Ci-can-hana 金帳汗) hananay a binacadan,…"
pacena',33,final,yes,25,Canada.xml,0,…aw a subal Lan-say- aw-ce-mu-caw-di patizeng pacena' nuengen i tiza namakay Pay-o nu micumutay ha…
i'tali',33,final+internal,no,7,Fo-lan-ci-s-ke_pe-tu-la-ke佛朗切斯柯_佩脫拉克.xml,0,"…4年7月20日－1374年7月19日), Folancyeseke petulake ( I'tali' a kamu : Francesco Petrarca , 1304 a mihca p…"
palu',32,final,yes,14,Lubas-Mapalaway-mibahbah.xml,0,… kami / 請您指示我們 izaw tu kuni pisilud niyam tu palu' / 我們準備好檳榔葉鞘 pakay nipakatineng nu misu / 藉由您…
tatuni',31,final,no,20,Kasalahbalan_tawya.xml,0,"…n tu malanam, namusulimet tu luma', yadah ku tatuni' i kalahukan, mamin tu musulimet, miidid tu t…"
ibalucu',31,final,no,28,Kibetulay_cacanan_a_tatamudungan.xml,0,"…casa kutaw palutatengaen.nikatatenga micidek ibalucu', kakilukilul sa tu ku kapahay.upahengaday, uc…"
d'ivoirie,30,internal,no,6,Alassane_Dramane_Ouattara.xml,0,"…akiay a tapang nu kanatal (congtung) nu Cote d'ivoirie ayza sa ci Alassane Dramane Ouattara, micaka…"
badisusu',30,final,no,12,Austria.xml,0,"…urnstein sa i Tonaw a sauwac icapi adada, ya badisusu' a epahan kusakasingangan, kalatebanan a seci…"
nipisanga',30,final,no,29,Burma.xml,0,"…su nu pikutkutay tu simal, adidiay a kikay a nipisanga', atu u kaidaw nu sikimay a ba'tu a mamikuwana…"
sapiculu',30,final,no,20,Ce-kuwy智軌.xml,0,…g a sipunu' landaway a kakacawan tu binawlan sapiculu' tu tademaw a si-tung hung-suy a sangawlandaw…
masanga',29,final,no,25,An-man.xml,0,"…ay. imahini maawas t uku 19 adidi'ay abuyu', masanga' pasu 22 ku pikawawan a tuse nu An-man, imahi…"
pisanga',29,final,no,25,Chenggong.xml,0,"…adawdaw nu mibutingay a minatu malepun tu ku pisanga' u Singku a kenis kalamkam kunikalahad, pitin…"
siluma'ay,29,internal,no,15,Cia-fie-nani’.xml,0,"…kamu aci Cia-fie-nani'. . cia-fie aci O-ti u siluma'ay, malecad aci Cia-fie-nani' itida i caysiwpicw…"
lanu',28,final,no,21,2025_a_mihcaan_Bataan_mapuwas.xml,0,…ayni nuheni miadih tu namahica ku pelad mala lanu' mamelemelaw kuni kapelad . . namakayni 2025 …
mapela',28,final,no,25,China.xml,0,"…) zikuzan satu pinaay tu a satabakiay kini u mapela' atu muliyaw aca masakaput, u kasasumat nu su…"
',28,isolated,no,28,Cou.xml,0,…n: Cou saka pitu a binacadan a Alisan nu buyu'an a kakenis muenenay nu Alisan akenis a buyu…
kelakela',28,final,yes,19,Kacaw_Lalapa.xml,0,"… ma kadihaca ku , pu n tuni tamudung nida tu kelakela' mulakuwyt tu cilis, ma ekek amin ku makaadih…"
ha-se-te',28,final,no,2,Nan-daw_Niw-si-lan.xml,0,"…daw tu ku nai'ay nu ayaman, pasukun ayam atu ha-se-te' palang. nuheni namaka ayaway nu maw-li-zen a…"
mabadi',27,final,no,23,Alishan.xml,0,"…isangaay tu nu makazakec a kilang a cung-naw mabadi' tu, u sakatahekalay a zazan utiih sa, mangay…"
subana',27,final,no,4,Conghwaminku_Subana’ay_a_Pu.xml,0,"…"", tawya sasaay niza ""Pakitin a Tin"", ""Kalaw Subana' a Se"" , ""Syanac Subana' a Se"" atu ""Syakay Su…"
iluma',27,final,no,24,Hua-mu-lan.xml,0,…aduay a tademaw mahicaay kiya cinida katukuh iluma' mahicaay kiya cinida kala sikadsikadan kalal…
katanaya',26,final,no,20,Fengbin.xml,0,"…iingan u masacihekay a buyu' saculil hamin a katanaya' 910 depah, saculilan hatu sadang sanay a ba'…"
nayi'ay,26,internal,no,20,Ging_adingu.xml,0,"… inuayaw nu takal a pasubana' mitabaku tu, u nayi'ay a imin ku sasakamuen. itini i mutiyungay nu …"
dadipana',26,final,no,5,adipapang.xml,0,"… maadih tu ku nikaculal saan. ina mahiniay a dadipana' sakahenulan u ayaway a sapikpik masatanayu, …"
miculu'ay,25,internal,no,17,Aw-s-lu.xml,0,"…i a papacakayan, gingku kusi atu angangan nu miculu'ay a pahikukian, tini i No-wi sawali nutimulan …"
sasa',25,final,no,23,Bulgaria.xml,0,"…sa u masacacayay a sikakelec tu hulic, makay sasa' sa idaw ku nisasiduma tu tusa a bataan idaw …"
ti'kukan,25,internal,no,20,Ciw-fun.xml,0,"… a wanengan a tunucan, atu tawzi, lumeniay a ti'kukan nu asuay a kakanen. . pakungkuan tu di'tu a …"
nipasubana',25,final,no,22,Conghwaminku_Subana’ay_a_Pu.xml,0,"…u masakapahay a kaway, mikantuk tu niyadu'ay nipasubana' a talakaway . Saduduc makamutizeng ku Conghw…"
nisabalucu'an,25,internal,no,22,Douglas_MacArthur.xml,0,"…amakay ya hananay nu hitayay a cacudadan sa, nisabalucu'an i nakitakit kinapinaay tu idaw ku nikasumad,…"
ba'ketay,25,internal,no,22,Fuolansuowa_Lapuolai弗朗索瓦•拉伯雷.xml,0,"…Ali-setuo-hu han u caaya kaw kakatinengan ku ba'ketay, ci Lapuolai sa usiidaay. . ci Lapuolai sapid…"
kakabi'an,25,internal,yes,17,Hali_Butul_atu_malawpesay_a_kakitizaan.xml,0,"…demiadan nu hibang tu kalaludan sa, tua sa i kakabi'an nu Hali ci Topi ku apuyu'ay a mimahoay nu la…"
kainai'an,25,internal,no,22,Kay-luo.xml,0,…ay nu kitidaan ayda han u Su-pu-la niyaduan. kainai'an nu lahecian a zitay itida i sabaw sepat a se…
cuwi',25,final,no,1,cuwi'.xml,0,cuwi' i satimulan nu Ya-cuo a cuwi' nikalaliwasaka…
mipulu',24,final,no,24,Afghanistan.xml,0,"…Afghan sakasilacul atu sapalekalaw sananay a mipulu'. i 2010 a mihcaan cacay a bulad, ya nu ayawan…"
bali',24,final,no,23,Al-payse_a_buyu’.xml,0,"…kasenun sa maselep"" . I buyu' hinacalilaw nu bali' , kyu u sasay nu buyu' u dihkyay a bali haym…"
amisanga',24,final,no,15,An-tung-ni．Ban．Lye-won-how-ke.xml,0,"…a' tu macaliway ku 300 ku galasu nu dadingu, amisanga' tu 400 a lamangan kayadah ku bwahngu, zuma i…"
sanga',24,final,no,15,Czechia.xml,0,"… misanga tu luma' atu u u sapalawpes tu tuud sanga' izaw ku zikuz, keliw, kucu, Yin-sua-ye, kila…"
nan'ao,24,internal,no,2,Datong.xml,0,"…uducan kalanutipan masatimul, sikalecad niya Nan'ao a kenis kalabuyubuyu'an ku kakitidaan, itini…"
satanayu',24,final,no,17,Mauli_hananay_a_binacadan_Haka_a_lukiyaw.xml,0,"…in musalukiyaw sa, misalukiyaway sipatahekal satanayu' nuheni ku sema, tungusay u malaadaay nipaday…"
pangiha',23,final,yes,20,2017_a_mihca_nangayaw_139_a_mihca_–_Sakizaya_Palamal_u_laylay_nu_lisin.xml,0,…17:23 pulung mahmin mitezeph 17:24 mapalaway pangiha'- sakacacay a salisin 17:27 palikat ku pataku…
e'-luo-se,23,internal,no,11,A-suo-se-san.xml,0,"…, Ciaw-ce-ya, Paw-cia-li-ya, Say-e-wi-ya atu E'-luo-se nu tun-cen-ciaw a kanatal nu yadahay a kanat…"
miwada',23,final,no,22,Amazon_a_kanatal_matuduh_ku_kilakilangan.xml,0,"…ka a lala', satu sa u sakahenulan mamipadang miwada' i hekal tu akuti',a iza henay malubic ku nip…"
cepi',23,final,yes,13,Australia.xml,0,"…isetul tu, kutusi sa sanu dikuday tabakiay a cepi' ku sapitukut, hidaen nu piasik atu misetul t…"
titi',23,final,no,20,Fenglin.xml,0,"…n u angtulay a taw-hu, i lin zung niadupan a titi', cin yin kung yin, nisalumaan u pikawawan tu …"
amana',23,final,no,16,Kibetulay_cacanan_a_tatamudungan.xml,0,…aayaw adamsay.upawayway atademaw yadah ku adaamana' pisaesuesus maadih aca nutaw.sadihemay han k…
nazipa'an,22,internal,no,14,3EP-salunganay_tatayna.xml,0,…2 a mihcan tayza Korea mikawaw. - kakalimaan nazipa'an: - namakayniay a nasulitan nasakamuan atu nat…
milalaba',22,final,no,21,Andy_Lau.xml,0,"…m a dadiw"" . nabaluhayay a iga mipalaw sa ku ""milalaba' tu lung "". u tadamaan a inga niza tayza i ba…"
pacici',22,final,no,19,Bow-mung-te-cow.xml,0,…y tu syakay atu milawa' tu syakay a mundayan pacici' a misabalucu' pahuyanyan. Bow-mung-te-cow sa…
kubalucu',22,final,no,17,Chad.xml,0,…caan patahkal tu tamelacay a nisulitan mucel kubalucu' nisulitan paazih Chad a kanatal i kitakit am…
cia-fie-nani',22,final,no,1,Cia-fie-nani’.xml,0,== Cia-fie-nani' 加菲貓 == ina misangaay tu kanamuhan a nani' nu…
takini',22,final,yes,22,Cin-men_sakuwan.xml,0,"…situngusay ci-zen-ci Cang-ce-cyun tu cacay a takini', mahizaay u tusaay a kanatal tu kakapah lihal…"
sapayu',22,final,no,14,Columbia.xml,0,"…i-lian (FARC)), atu pacakayay tu siledekay a sapayu' malawlaw tu satu, u lalabu nu kanatal a cen-…"
satanayu'sa,22,internal,no,17,Guinea.xml,0,…ku saka lihalay a niyadu'an: nutipan a lala' satanayu'sa mililis tu dadipasan a enal. mamin u lanulan…
sema',22,final,no,11,Switzerland.xml,0,"… izaw ku nilaculan tu akik bangsisay atiti , sema' nu katalalan , nay-law nisalami tu kabi atu …"
ce-ke',22,final,no,1,tapang_nu_lalangaw.xml,0,"…eni ci La-el-hu ku mala mililiday. . nika ci Ce-ke' (傑克Jack) u caaya kaw malengingay a tademaw, …"
sapitena',21,final,no,16,2020_a_mihcaan_malaheci_amitena'_tu_masaadipingay_a_ledek_i_Taywan.xml,0,…uay tu ciacaay a Taywan: mahamim I kitakit u sapitena' tu libung a kawaw. 2019 nu masaadipingay a l…
biyu',21,final,no,8,Alishan.xml,0,"…""U-hung a kungku"",1913 a mihcaan patizeng tu biyu' ni U-hun, itawyaay a Tay-wan-zeu-du Cwo-ciw-…"
isasa'ay,21,internal,no,17,Andy_Lau.xml,0,…awlah. u kayadahay maala kawlah a mudadiway. isasa'ay sa u didiw-balud nu Hulam niza tatiku tisuwa…
palutatenga',21,final,no,20,Armenia.xml,0,"…sananay a cenhu, atu nayinayiay a maysulul a palutatenga' tiya ""Artsakh kapulungan a kanatal "" maylaya…"
pada',21,final,no,18,Burundi.xml,0,"…away a nilawilawan sikaselep nu nikalukan. u pada', kubkub, balaysan, masa nu sakahenulan a nika…"
sibalucu'ay,21,internal,no,16,Cung-ku-an-huy_takuliyaway_a_buyu’.xml,0,"…kapahay a kitidaan, u aalaan tu sapilacul, u sibalucu'ay hidan u sipayaay ku patahekal tu ngangan . n…"
kabi',21,final,yes,18,France.xml,0,"…labu satu ku lingatu.anu saayaway ku lami' u kabi' ku miasu'ay tu kaen (soupe), kilusansa u cud…"
du',21,final,no,13,Mozambique.xml,0,"… u sifu a hitay caay ka hamin miliyas tu niyadu'. 9月, (Vamiziisland)和梅坤戈島(Mecungoisland), . si…"
micici',21,final,no,16,Ow-ni-s-teLa-say-bu.xml,0,"….1937 a mihcaan, anu mahicahica ku pisakalah micici', ci La-say-bu i Cyen-cyaw zikuz tu 4 a demiad…"
kataluma',21,final,no,17,Salengacay_suleda_a_kung-cu.xml,0,"… papilaliw, kabili mulaliw tahdikuc amana tu kataluma' haniza. salengacay suleda a kung-cu i kilaki…"
ucepei-ke',21,final,no,1,Uzbekistan.xml,0,"…p malecad atu nutaw misitekeday anikaudipan, Ucepei-ke' (Uzbekistan tu sakaudip nu sakaudip amasumad…"
muta',21,final,no,19,adidi’ay_a_sawada.xml,0,"… mikalt, mapiyas madawiy,akuti',maydih muta, muta', maselep ku baeket nu udip. . mahini病因 ke-lun…"
bulu',21,final,no,3,bulu'.xml,0,"bulu' 箭竹 箭竹屬(學名:Fargesia), . bulu kakuniza, yadah …"
bi'su,21,internal,no,3,mukilimay_tu_liyung_a_padungiay_ci_Laya.xml,0,"…, satusa sikahulakan tu tiya makatalay i masabi'suay a kakitidaan ci cong-muan (Druunan), maala…"
pabalucu'ay,20,internal,no,19,3EP-salunganay_tatayna.xml,0,…nengan Apple-iTunes 3EP美少女介紹網頁 nasulitan nay pabalucu'ay a kawaw nu subana'ay a pu 2018-1
balucu'an,20,internal,no,18,A-la-tin.xml,0,"…Agrabah, 阿格拉巴) a nabakuan midang miales tuna balucu'an. . itida, malitemuh nida i patiyamay ku cacay…"
misalami',20,final,no,15,Cangcang.xml,0,== cangcang == cangcang sa misalami' misatiti' tu mukan nu tademaw atu aadupan. p…
inai'ay,20,internal,no,18,Cencu.xml,0,…ita u mikadabu ku tataynaan tu tatamaan. anu inai'ay nu tatamaan a wawaan taneng mikadabu tu tata…
dawmi',20,final,no,20,Cin-ten-yi_a_kawaw_nu_cudadan.xml,0,"…l a kicalan, wayway tanektek nu bakian, nika dawmi' ku balucu', anu idaw ku utii'hay nu kawawan,…"
ti'ku,20,internal,no,13,Tang-masay-ti-sen.xml,0,"… adih sa alaw han matineng ku ayam mudik utu ti'ku, anu mahida sa kapah kaku sa. tumian, muwal c…"
atayu',20,final,no,1,takulahay_a_tayu’hican_mukan.xml,0,"…wa, mahida u sawawaan a taliw. . takuliyaway atayu' capi nunamihcaan u sakanamuhan nu sapaekeng …"
hamuleyte',20,final,no,1,《哈姆雷特》Hamuleyte’（英語：Hamlet）.xml,0,"== ""哈姆雷特""Hamuleyte' == 劇情概要 kakunkuan .Hezuysiw , Hamuleyte' atu…"
katini',19,final,no,12,2025_mihcaan_Taypei_nai’_ku_hicahica_nu_sapiedisan_a_kawaw.xml,0,"…adanan miwit tu siwacaay nu lacuan, miala tu katini' mitala' tu tademaw, caay ka tenes malimad ta…"
aadidi',19,final,no,14,A-suo-se-san.xml,0,"… tina nikaudip nu heni u kapahay tu sa, nika aadidi' namin ku kakabian, caay ka taneng ku sakatay…"
aluma',19,final,no,18,Alya_Stak.xml,0,"…ida minanam tu mipana', mipacin, midiput tu laluma'an. laluma'an baki: Likad Stak bayi: Liana St…"
uli',19,final,yes,10,Asetana.xml,0,"…ay henay kaykaykungi ku lala"" ""nutadasan"" ""u uli'"". Wida sa 12-14 asiki u satabakiay a kitidaan …"
a'su,19,internal,no,18,Buklavu.xml,0,"… napangangan namakay kina niyazu' ""Buklavu"". a'su ku ngiha' kina dadiw, manamuh ku kaying atu …"
puyu',19,final,no,16,Chenggong.xml,0,"…awali matukinih, hamin nu buyu' a lala atu a puyu'ay a buyu'. sadipasa a enal adidi' likecu, uy…"
miculu',19,final,no,11,Ireland.xml,0,…saki pabeli tu Ing-kou misanga' tu kalibutan miculu' pabeli tu Irland a tademaw tu kuwang nu hita…
kunyadu',19,final,no,11,Kabulawan_nu_nyadu`遷移史_uni_calakatan_nu_teluc_nu_sakidaya_a_tademaw.xml,0,"…ipalapalaan, makakilim kuheni anu idaidaw tu kunyadu' hakya sabiyawan itini mueneng, u sasacabayan…"
paylumaluma',19,final,no,17,Kacaw_Lalapa.xml,0,"… silacen tu nu banti ku papitifaan tutiti nu paylumaluma' , hacacay hatu nu selal paatal tu titi nu ka…"
di'tuay,19,internal,no,19,Lubus-Mapalaway-milunguc.xml,0,…u balucu' niyam / 我們身心潔淨 maydih a litinan nu di'tuay a calay / muculil i tatengaay a zazan nu di'…
nina',19,final,no,13,Shizi.xml,0,"…simaw tu niyazu'ay sa, tatenga sa u tizaay a nina' mahiza tu nu ayaway, sumaden ku nu niyazuay …"
sapaiyu',19,final,no,14,Tajikistan.xml,0,"…, idaw hen ku pakulitay a kin, misanga'ay tu sapaiyu' a kawaw, misangay tu kikay atu kalapiyakan a…"
mamuni',19,final,yes,15,Wiy-ney-zuy-la_a_sapilacul.xml,0,"…% . 80%.Ina kanatal u sapilacul nu hen isa u mamuni'ay a kanatal nayay ku laheci kyu mamuni' , ca…"
paceba',18,final,no,16,"+cengyi+,_lucek-kakalimaan.xml",0,"…cengyi+矯正正義"". u habutud a +cengyi+ sa, amana paceba', amana matatiik tu tademaw, amana miubi atu m…"
sakataluma',18,final,no,14,101_damsayay_a_wacu’.xml,0,"…didi'ay wacu' amin malingatu tu a panukas ta sakataluma' i Lun-tun, teban nu zazan maedap tu nu damsa…"
yi',18,final,no,10,A-i_hungti.xml,0,"…ow-ci-tu paini tu tatenga'ay a kim tu lasubu yi' ci Si-ta-tu, balaki tu ci A-i pihaceng ku im…"
tuwa',18,final,no,13,A-li-pa-pa_atu_sepat_a_bataan_a_kukung.xml,0,"…an nu buyu', pasayda i tabakiay a ba'tu tanu tuwa' sa miawiwi: ""buhaten ku panan nu deka! ""maka…"
mapili',18,final,no,18,Alex_Acker.xml,0,…iunduay. mimali i Amilika NBA. 2005 a mihcan mapili' nu Titeluy Huosay putiput. u ngangan niza u …
namisanga',18,final,no,17,Andy_Lau.xml,0,…III之烽火佳人 · baluhay Shanghay dadipasan 新上海灘 · namisanga' i Hong Kong 香港製造 · i banaway a Lung 龍在江湖 · m…
si'elac,18,internal,no,12,Angola.xml,0,"… misabilil a palekal tu sakay malukay atu nu si'elac a sakasilacul. kasacacay nu nikalalais sa , …"
patudu',18,final,no,16,Armenia.xml,0,"… sa, sakuayda sa sipakay nu Armenia acenhu , patudu' tu ""lalungucan"" tiya Na-kaay a kunida sanana…"
paya',18,final,no,12,Beinan.xml,0,"…y nu kakitidaan, ta-lu-ma-ke u nipatideng tu paya' nu kining a hawsa, u kakataynian nu tademaw …"
mi'dis,18,internal,no,15,Ca-li-man.xml,0,"…ng tu Mu-se-lin a Yi-pi-li subalan. midebung mi'dis tu walian a Sa-ke'-sun tademaw, pacicien nu …"
alala',18,final,no,18,Cameron.xml,0,"…, paza', nu lahaday a kumu , alumi , alumiay alala' abu, muking ba'tu, kilang. sakikalisiw 2008 …"
nipaluma',18,final,no,14,Dominican_republic.xml,0,"… sakasa, Santo Domingo atu Barney idaw tu ku nipaluma' tu kuhi, unu Domega a kuhi ku sasakamuen kin…"
pili',18,final,yes,17,Fuxing.xml,0,"…ku ngangan Cye-suw adidi'ay a cacudadan han, pili' i pulecuhan ni Cyang-cung-cen miteka..2014 a…"
bila',18,final,yes,18,Lubus-Mapalaway-milunguc_tu_kapah.xml,0,"…m a patahkal / 以誠摯的心準備好 tu epah tunuz da'dac bila' habay / 酒,糯米糕,檳榔,荖葉,小米 na pialai / 請你們接納 na …"
mitena'ay,17,internal,no,17,2020_a_mihcaan_malaheci_amitena'_tu_masaadipingay_a_ledek_i_Taywan.xml,0,"…y a bulad tusa badaan izaw ku enem a demiad, mitena'ay tu, nu cumuday I Taywan nu namakaycaay 湖北省 U…"
lusa',17,final,yes,12,A-li-pa-pa_atu_sepat_a_bataan_a_kukung.xml,0,"…na tahsepi caay tu kahatida ku kalisiw, tanu lusa' satu a manamuh. mangalay cinida miasip tina …"
mana'nel,17,internal,no,12,Ba-lan-si-s-kePiy-sa-low.xml,0,"…w tu satipbayu a liwliw nu subal, i Pa-na-ma mana'nel, mala malukay nu pahabanay tu katalalan. 1522…"
sasanga'an,17,internal,yes,16,Belguim.xml,0,"… cacakayan sa ya kakanan, kikay, budawang (u sasanga'an henay), simal, u sapacamul tu zayliw a tuudt…"
sanga'an,17,internal,no,16,Bulgaria.xml,0,"…kulaylay sa u malukay a kanatal, ya mei-kui, sanga'an a salang atu badisusu' a epah, sakay sumamad…"
mapulu',17,final,no,17,Estonia.xml,0,"…d zayhan u Su-lian midebung tu Ay-sa-ni-ya a mapulu'. 1991年11月8日, . 1991 a mihca sabaw cacay a bul…"
didi',17,final,no,17,Fengbin.xml,0,"…acu' a paya, teban izaw ku tanaya' likecuay adidi'ay a ngala', cacay pabesut tapabaw satanektek…"
sapi'ay,17,internal,no,12,Mauritania.xml,0,…kuh tu sakatusa a mihcaan tu tusa a bulad ku sapi'ay. tapang tusu nu kanatal u tapang tuse nu kana…
naynayi',16,final,no,14,A-Taw-buSi-te-le.xml,0,…w a kanatal pisingaan tu nisulitan. namahini naynayi' tu ku liwan i hekal.
malakui',16,final,no,16,An-ti-s_a_buyu’an.xml,0,"… lima a bataan ku silamalay a buyu' u talaka malakui' ku 6,000 depah. An-ti-s a buyu'an Aw-he-s-Te…"
baba'tuan,16,internal,no,13,Bahamas.xml,0,"…n midepit i ti Harbour a subal i liwliwan nu baba'tuan, nika habelutan atu nu bayuay a tuudtuud sa, …"
mangeli',16,final,yes,14,Cin-ye-ca.xml,0,"… Nay-luo sakatulu a udipan ci W'-sin di'tu a mangeli', ci Cin-ta-cien nu misangaay tu takini' a kal…"
misalami'ay,16,internal,no,6,Ciw-fun.xml,0,"…adakes a sima ku sasibayan, siwa a bataan ku misalami'ay, cacay a bataan ku cacay a sausi, pulung han …"
mi'kimay,16,internal,no,4,Ciw-fun.xml,0,"…siwsiplim mihcaan nadikudan a nikalepacawan, mi'kimay i Ciw-fun namacuwah tu, nika i cacay a maleb…"
matiti',16,final,no,8,Greenland.xml,0,"… yadah nu tayniay a ayam tayni malebu sidibu matiti' tu wawa, hatidaaytu nu langaw nu kilang itin…"
muculu',16,final,no,9,Kacaw_Lalapa.xml,0,"…tal tu titi nu katalalan, haminsatu ku kawaw muculu' tu amin tutiti nu katalalan ku katuuday, tu …"
ke'-pu-e,16,internal,no,1,Ke’-pu-e.xml,0,"== Ke'-pu-e 喀布爾 == Ke'-pu-e, u A-hu-han a tukay, satabak…"
muo-san-pi-ke',16,final,no,2,Muo-san-pi-ke’.xml,0,"== Muo-san-pi-ke' 莫三比克 == Muo-san-pi-ke kun-he-kuo "" Pu-taw-ya…"
tayi',16,final,no,9,Nauru_a_subal.xml,0,"…ueneng tina subalan, yadah kuni subelidan tu tayi' nu ayam, satu sa macaliway tu ku pinaay tu a…"
mapelu',16,final,yes,14,Yin-nan-pu-ta-cu_Kanatal_aaidangan.xml,0,"…wac malalikeluh . u lab isa u tu-ciyn a balu mapelu' ku papah , malikid nu nanum patelac ku butin…"
tu'ud,16,internal,no,6,baninih.xml,0,"…pahanhanan. i teban nu labi midang. mukan tu tu'ud tu'ud a kakanan, luenglay a papah, u lami' a…"
i'tali,15,internal,no,9,Aepulasite’Tule阿爾布雷希特•杜勒.xml,0,"…saka etiman nida pinanaman kina tusa tayda i I'tali miliwku, ci Tule tawya masasuadih cinida tu …"
abuyu',15,final,no,11,Al-payse_a_buyu’.xml,0,"…g hay katukuh pay-lang-hung nu tipan alpayse-abuyu' , namakayni walaytaawseta katukuh pulunna ta…"
misanga'an,15,internal,no,12,Alishan.xml,0,"…ekalan a nipasapul, mitu'tu' nu salimaan atu misanga'an a cikuz micidek ka salungan azihan. Ca-san-c…"
milakui',15,final,no,14,Amazon_a_kanatal_matuduh_ku_kilakilangan.xml,0,"…ipalumaan mulangaway aadupan, Amazon a sawac milakui' tu pinaay tu nu South America a kanatal, Ama…"
eli'ay,15,internal,no,3,An-ta-man_a_tademaw.xml,0,"…abu nu luma' i dadipasan capi patizeng tu nu eli'ay a luma', eli'ay luma' pasaay teban samulu ha…"
inayi'ay,15,internal,no,11,Andy_Lau.xml,0,…tu tatayna 瘦身男女 · mipatayay a tademaw 全職殺手 · inayi'ay salaedan a zazan 無間道 · tabakiaya a tatama 大隻…
tanaya'ay,15,internal,no,9,Chile.xml,0,"…ysatipan pasayza katukuh i walian saayaway u tanaya'ay u likecuay a dadipasan, satu u buyubuyu'ay, …"
kasaniyadu',15,final,no,8,Fuli.xml,0,"…en ku kasasingangan nu kitidaan u Fuli han a kasaniyadu', i aydaay nu Dipun sa ya Ciyen-ye hananay a k…"
anyadu',15,final,no,8,Kacaw_Lalapa.xml,0,"…buay a tademaw, sakasaan itini inuSakidayaan anyadu', u latusay ku milalebuway adihan u lumuwa caa…"
nuluma',15,final,no,14,Malungayangay.xml,0,"…h i kaliumahan nu nyadu', ahicatu ku sakaluk nuluma' saakyai, pasusun mahamin twamin ku selal mal…"
paakuti',15,final,no,7,Ni-ku-la-sAw-to.xml,0,"…yza i Ke-lung izakuz migingkiw tu adidi'ay sapaakuti' a kikay, mitanam misumad tu ni Ay-ti-an.Le-n…"
san-kuo-ce',15,final,no,1,San-kuo-ce’.xml,0,"== San-kuo-ce' 三國志 == ""San-kuo-ce'"" tuluay a kanatal nu zit…"
