record_id,source_sentence_clean,target_sentence_clean,origin,legacy_source_id,legacy_duplicate_rows,source_url,raw_path
GLOSBE_REVIEWED_ZHO_647c908081b3877e,"1962 miheca 1 folad 23 romi'ad, ikor no kasapala taykay caka halafin, kako ato roma milakowitay to riyar a mitosilay ci Antero Tamike itiniay i Fenpo a marepet, o 1962 miheca 1 folad 8 romi'ad Katalipa'elal!","1962年1月23日,就在區域大會後不久,我和另一位特派傳道員安德魯·達米科在分部辦事處被逮捕,《警醒!》",joseph_reviewed_traditional,Amis_67,10,https://glosbe.com/ami/zh/no/fragment/tmem?page=2&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_473b666a57439f4d,"Aka mapawan, pakayniay saka ciepoc no mita ko miharatengan ni Yihofa.","我們要記得,耶和華總是為我們的益處著想。(",joseph_reviewed_traditional,Amis_68,4,https://glosbe.com/ami/zh/no/fragment/tmem?page=2&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_17424eee92de7c22,"Itini i WBBR Tingtay, misaday kako to kamok no lokoing",在WBBR電臺的錄音室準備廣播節目,joseph_reviewed_traditional,Amis_69,4,https://glosbe.com/ami/zh/no/fragment/tmem?page=2&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_f5883a7ae2dce0c6,"Limo'ot no Kawas,","聽從上帝命令,",joseph_reviewed_traditional,Amis_70,1,https://glosbe.com/ami/zh/no/fragment/tmem?page=2&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_30815e19fa5bddd7,"Itini'ayaw no 2,000 miheca, sanay ko sowal ni Yis: ""Adihay ko papanayen, nikawrira, caay ka'aloman ko matayalay.","大約2000年前,耶穌說:“莊稼實在很多,工人卻很少。",joseph_reviewed_traditional,Amis_71,9,https://glosbe.com/ami/zh/no/fragment/tmem?page=2&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_0877a7e7d0374c28,"9 O cecay Sri Lanka a salikaka, itiniay ko'aro i roma kitakit, pasadakan ningra ko iniyaro'ay a sera ato loma', malo kasa'opoan, pitaykayan ato pikiloma'an no mieminay to toki a sikawdan.","9 有一位斯里蘭卡的弟兄平時住在國外,他將自己在斯里蘭卡的土地和房子給弟兄使用,讓他們可以用來作為聚會、大會的場地和全時僕人的住所。",joseph_reviewed_traditional,Amis_72,8,https://glosbe.com/ami/zh/no/fragment/tmem?page=2&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_a39cd1d40c851a81,"Toha sapilowidaw to harateng, hapinangen ita o manan ko katalawan no sasinting, honga' madipot kiso caka mafiyor no sasinting","為了在思想的戰爭中獲勝,我們必須看出宣傳會造成什麼危險,才能保護自己免受影響",joseph_reviewed_traditional,Amis_73,4,https://glosbe.com/ami/zh/no/fragment/tmem?page=2&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_a856da281dd6693e,Pafeli to ha'icel no miso.,必定慷慨賜你所需力量。,joseph_reviewed_traditional,Amis_74,2,https://glosbe.com/ami/zh/no/fragment/tmem?page=2&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_e3e8c62c04be93d0,"Kalasaka dademaken ko safalod no Fangcalay Cudad, tolonen ko Kawas mingitangit to fangcalay saocor, papadama kitanan milifok to rihaday","運用聖經原則、向上帝祈求聖靈,可以幫助我們享有平安",joseph_reviewed_traditional,Amis_75,2,https://glosbe.com/ami/zh/no/fragment/tmem?page=2&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_a928eb25f537ea60,"Ano mafana' kita to nano demak ita nga' nga'ay pala'osi to araaw no Kawas, maedeng wa lipahak kita.","如果我們知道每天所做的事情可以為上帝的旨意盡一分力,我們一定會很開心。",joseph_reviewed_traditional,Amis_76,6,https://glosbe.com/ami/zh/no/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_acfd93b1e857a0ee,Samaanay ci Yihofa pasifana' kitaanan mafana' mirikec to harateng no niyah?,耶和華怎樣教導我們表現自律?,joseph_reviewed_traditional,Amis_77,2,https://glosbe.com/ami/zh/no/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_ec8cf8c2ccdb60c3,"Kawra, o cima ko saso'lin milifok to olah, ato sapalemed no Kawas hani?",但誰能夠真正得到上帝的喜愛和福分呢?,joseph_reviewed_traditional,Amis_78,5,https://glosbe.com/ami/zh/no/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_9ddfcc23de240d59,"18 ""Caay ko Mamalasawad ko Sowal no Kawas""",18頁 上帝的話必萬世長存,joseph_reviewed_traditional,Amis_79,1,https://glosbe.com/ami/zh/no/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_647de33b56ff6bc5,"Miekoan no mirikecay cangra, ""miowingay to tamdaw misafelit to sarikec, mana'ayay mala sofitay, misafelit to kitakit, padetengay misafelit to sarikec"", tada o ta'akayay a raraw, sanay ko mirikecay.","當局指控這些人“唆使人反抗命令,拒服兵役,背叛國家”,認為他們蓄意犯法實在罪大惡極。",joseph_reviewed_traditional,Amis_80,7,https://glosbe.com/ami/zh/no/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_6e14173bf08ab02b,Salikaka ci Fukusen na kalacafayay ci Yangkean i Fenpo no Pracil a matayal.,弗格森弟兄曾在巴西聖經研究者的分部辦事處和揚格弟兄一起工作。,joseph_reviewed_traditional,Amis_81,4,https://glosbe.com/ami/zh/no/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_387f6b1429ff08cd,"Sapaca'of toniya salicay, wa nengnengen ita, tahalifa to kafalic ko finawlan no Kawas i, samaanay ci Yihofa mikayat cangranan.",5. 約書亞在耶利哥附近時遇到什麼情況?( 見課文開頭的圖片),joseph_reviewed_traditional,Amis_82,7,https://glosbe.com/ami/zh/no/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_fb7eef6fdd46258f,Misamaan kita misa'icel midama to nika korac no likakawa no Kawas?,我們怎樣盡一分力維護上帝組織的潔淨呢?,joseph_reviewed_traditional,Amis_83,4,https://glosbe.com/ami/zh/no/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_f77bff994d0d9890,"O misowalan no'Olic 3:1, 2 sinael oyaan matiliday i saka 16 fedengan no saka 2 Samuil a demak.","詩篇3:1,2說的就是撒母耳記下16章記載的事件。",joseph_reviewed_traditional,Amis_84,4,https://glosbe.com/ami/zh/no/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_32b340de4a8cbed2,"O roma i, o kantok no fenpo itiya, tona misafelitay to palinian no Fangcalay Cudad a mafalah.","除此之外,當時的分部監督也因為行事違反聖經標準而被撤換。",joseph_reviewed_traditional,Amis_85,5,https://glosbe.com/ami/zh/no/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_01673e264212d0ce,"Cowa ko pihadidi aca ni Tayanna to kapatay no salawina, miremoayho to ekang no coco.","這段期間,黛安娜不但要忍受喪親之痛,還得跟乳癌搏鬥。",joseph_reviewed_traditional,Amis_86,5,https://glosbe.com/ami/zh/no/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_ca5f3ce450784fd9,"2 Haratengen hena, misamaan kita nga' matongal ko olah ato pisalimla to Hongti Kitakit no Kawas, mitosilay a demak ato so'linay kimad no Fangcalay Cudad.","2 本篇課文會談談,我們怎樣做就能更愛和更重視上帝的王國、傳道工作和聖經真理。",joseph_reviewed_traditional,Amis_87,7,https://glosbe.com/ami/zh/no/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_184cb0f845b397cb,Micoyakay to kimad no salikaka ci Alpet Srayto,為艾伯特·史勞德弟兄翻譯演講,joseph_reviewed_traditional,Amis_88,3,https://glosbe.com/ami/zh/no/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_4080c685af057c04,"Maharatengay ni Yihofa ko madimadiay a sikawdan Ningra, mafana' tonini pairaay to lipahak no mita.","耶和華喜愛和記得忠於他的人,知道這點讓我們非常喜樂。",joseph_reviewed_traditional,Amis_89,4,https://glosbe.com/ami/zh/no/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_c8bb3f8fe045c403,"Sapa'icel no Kawas ko hemek,","上帝所賜喜樂給我力量,",joseph_reviewed_traditional,Amis_90,0,https://glosbe.com/ami/zh/no/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_69ea6284b753fe47,"O'icel no miso Kako,","我是你的盾牌、力量,",joseph_reviewed_traditional,Amis_91,3,https://glosbe.com/ami/zh/no/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_5f5849a42e3b326c,"Sapahecadaw ko malohemay malitengay to Kawas a masadafdaf ko pisawkit, wa mitiyawca to iraay ko'intehay harateng no coko padetengay mipatay hokira.","長老要像上帝一樣公正地審判人,就必須查明誤殺者的行為是不是懷著仇恨或惡意。(",joseph_reviewed_traditional,Amis_92,1,https://glosbe.com/ami/zh/no/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_d365cdab99c2c4e0,Sapa'icel no Kawas ko hemek.,"上帝所賜喜樂給我力量,",joseph_reviewed_traditional,Amis_93,0,https://glosbe.com/ami/zh/no/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_ae3f8a64d6be97a4,"Mikangodoan no salikaka a mitadtad kora Tase, palahedaw to pisatatiih a misakakinih kitanan.","弟兄以尊敬的態度向大使解釋,消除了大使對我們的誤解和偏見。",joseph_reviewed_traditional,Amis_94,2,https://glosbe.com/ami/zh/no/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_a80ca4caab0544f8,"Samacayen ita miharateng ko iraayto a sapalemed no niyah, halo mihadidi a mitala to ka'ayaway a hatokel.","我們應該專注於自己擁有的福分,並且耐心地等待前頭的希望。",joseph_reviewed_traditional,Amis_95,3,https://glosbe.com/ami/zh/no/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_489d2e37f50e6fe4,Misamaan a pakaremo to nika patay no paro no loma'?,痛失親友的人能怎樣走出傷痛?(,joseph_reviewed_traditional,Amis_96,4,https://glosbe.com/ami/zh/no/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_3091ed723ea6204c,"Ikorto, patayraan kami i salawac no Pracil a mitosil.","後來,我們被委派到靠近巴西邊界的地區傳道。",joseph_reviewed_traditional,Amis_97,2,https://glosbe.com/ami/zh/no/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_b32f67b787ee0d46,Sasepat no niyaro' a tamdaw cecayay ko Misawacayay Tamdaw ni Yihofa!,"光是這3個小鎮就有50群會眾,5400多名傳道員,居民當中每4人就有1個是耶和華見證人!",joseph_reviewed_traditional,Amis_98,1,https://glosbe.com/ami/zh/no/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_6700effd5780ac08,"Ilaloma' noniya mitosilay, o akong ato fofo nangra itini 1925 miheca na pakatengilay to kimad no salikaka ci Rosofo.","在這些傳道員當中,有些人的祖父母曾在1925年聆聽盧述福弟兄所發表的演講。",joseph_reviewed_traditional,Amis_99,9,https://glosbe.com/ami/zh/no/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_af500cfa05b02f29,Losiyangen ita i polong no hekal.,盡力將他的名聲傳遍全地。,joseph_reviewed_traditional,Amis_100,2,https://glosbe.com/ami/zh/no/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_4d6c618ba8800889,"20 Patinakoan ni Pawlo ko sapafeli ni Yihofa a fonos, to o Kimad no Kawas.",20 保羅將上帝的話語比作耶和華給我們的劍。,joseph_reviewed_traditional,Amis_101,5,https://glosbe.com/ami/zh/no/fragment/tmem?page=4&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_4f5deb2718844511,"Oni lalakaw misadakay to sapalimo'ot no Fangcalay Cudad, padama tisowan misahalaka to fangcalay a noikoran.","本篇課文提出聖經的勸告,能幫助你好好定下計劃,有個美好的未來。",joseph_reviewed_traditional,Amis_102,1,https://glosbe.com/ami/zh/no/fragment/tmem?page=4&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_db9e51a61157de58,"Ano masamaanto mafalic ko kalosowal no tamdaw, o Kimad no Kawas o mamaterek.","10. 在約翰·威克里夫的時代,為什麼大部分的人很難從聖經得益?",joseph_reviewed_traditional,Amis_103,3,https://glosbe.com/ami/zh/no/fragment/tmem?page=4&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_f3e3e8bed175dc0f,Kitakit no Kawas,"期盼王國來臨,",joseph_reviewed_traditional,Amis_104,1,https://glosbe.com/ami/zh/no/fragment/tmem?page=4&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_304ce8f60e6a9318,(2) O mamicada to ino' a tamdaw hano papaca'of to salicay no mikimaday hani?,乙)為什麼準備要受浸的人需要回答講者所提出的問題?(,joseph_reviewed_traditional,Amis_105,2,https://glosbe.com/ami/zh/no/fragment/tmem?page=4&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_08ce58a098f2b863,"9 Itini paro no loma' no Pitil, iraay ko mato'asay ato malonayay ko tireng a salikaka.",9 伯特利家庭中也有年長和體弱的弟兄姐妹。,joseph_reviewed_traditional,Amis_106,4,https://glosbe.com/ami/zh/no/fragment/tmem?page=4&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_2f196b9dc7f3257a,"Kawra, ci Yis palimo'ot to nisawawaan: ""Pina'on to tamod no Farisay a tamdaw ato tamod ni Hiroti,"" sanay.","然而,耶穌囑咐門徒:“要謹慎,當心法利賽派的酵和希律的酵。”(",joseph_reviewed_traditional,Amis_107,5,https://glosbe.com/ami/zh/no/fragment/tmem?page=4&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_3c599ab9d37bab65,"O wama wina ako na itiniay Okeran malinah tayra i Kanata, itini i Rospon no Manitopa a mikiloma'.","我的父母從烏克蘭移民到加拿大,在馬尼托巴省的羅斯本定居。",joseph_reviewed_traditional,Amis_108,6,https://glosbe.com/ami/zh/no/fragment/tmem?page=4&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_6ff17904570b11a9,"Ikorto, irako'a'ideman no KGB, pasowalan no mitiyawcaay nga'ayay ko macadaay nangra.","後來,國安會的長官來時,這些調查員就告訴長官他們受到友善的對待。",joseph_reviewed_traditional,Amis_109,0,https://glosbe.com/ami/zh/no/fragment/tmem?page=4&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_b49f5774e17027f6,Nengnengen ita ko tinakoan no cecay wama.,讓我們來看看一個父親的例子。,joseph_reviewed_traditional,Amis_110,3,https://glosbe.com/ami/zh/no/fragment/tmem?page=4&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_6617351d9fc04bc7,"O matiliday kadadoedo no tato'asan ni Misiya, cowa ka saheto saan o fisac a wawa.",耶穌世系記錄中的人不一定都是長子。,joseph_reviewed_traditional,Amis_111,7,https://glosbe.com/ami/zh/no/fragment/tmem?page=4&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_73e4e7adec1fa04d,11 Itini Fangcalay Cudad matiliday ko tinakoan no caka paka'met to tireng a ma'odang ko waywayan.,"11 聖經記載了一些人因缺乏自制,而在性方面做出越軌的行為。",joseph_reviewed_traditional,Amis_112,3,https://glosbe.com/ami/zh/no/fragment/tmem?page=4&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_a9e100f5b5398618,"Itini pakaloma'ay a pidoko i, nga'ayay kiso milengo to malifokay no niyah a epoc, mikitini kafalic no sa'opo ato pitosil, wa mahapinang iso, mihaen to demak nga'ayay pakalalok to niyah, nga'ayho pakalalok to paro no loma'.","在家庭崇拜時,可以跟家人談談自己從聚會或傳道方面的改變獲得的益處,你會發現這樣做既能鼓勵自己,又能鼓勵家人。",joseph_reviewed_traditional,Amis_113,8,https://glosbe.com/ami/zh/no/fragment/tmem?page=4&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_224c5be0c48f88c5,(2) O lipahak ni Yis samaanay malo lipahak no mita hani?,乙)耶穌的喜樂怎樣成為我們的喜樂?(,joseph_reviewed_traditional,Amis_114,3,https://glosbe.com/ami/zh/no/fragment/tmem?page=4&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_9691cba8af3e80bf,"Pakayni toniya kafalican, iraay ko maanan a harateng no mato'asay a malohemay malitengay hani?",這些年長的長老對這項安排有什麼反應呢?,joseph_reviewed_traditional,Amis_115,0,https://glosbe.com/ami/zh/no/fragment/tmem?page=4&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_a1612cec1fb0d4b1,Sasamaan ko demak no malohemay malitengay wa masongila'a madimokos ko siri no Kawas?,"長老這麼做,就表明自己想要受上帝和耶穌引導。",joseph_reviewed_traditional,Amis_116,3,https://glosbe.com/ami/zh/no/fragment/tmem?page=4&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_24f75af96297a356,"Wa nga'ay miharateng kita: ""Hakowaay ko marorongay a hana no mita hani?""",我們可以想想:“我的真理花束有多大呢?”,joseph_reviewed_traditional,Amis_117,3,https://glosbe.com/ami/zh/no/fragment/tmem?page=4&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_b5d3c10d576036fc,13 Nalifetan No Tamdaw —Seteken ko Faloco' Aka a Matoled Makesem,13 人物生平——下定決心不灰心喪氣,joseph_reviewed_traditional,Amis_118,1,https://glosbe.com/ami/zh/no/fragment/tmem?page=4&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_e0ed50d4afbbff84,Hongti Kitakit no Kawas.,熱心宣揚上帝王國。,joseph_reviewed_traditional,Amis_119,1,https://glosbe.com/ami/zh/no/fragment/tmem?page=4&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_50cbff7189b8b863,"14 O so'linay Krisciyang wa midemak to maanan, ho mahapinang no tao to cowa ka lecad cangra to mihakelongay to mararaway pidoyongan hani?","14 真基督徒該做什麼,讓人看出他們和錯誤宗教的信徒不同呢?",joseph_reviewed_traditional,Amis_120,6,https://glosbe.com/ami/zh/no/fragment/tmem?page=4&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_e4b23c48959b07ac,"O sapilifokaw to pihayda no tao a harateng, hano wa pakidem a mararaw hani?",為什麼想要受人認可的想法會變得扭曲?(,joseph_reviewed_traditional,Amis_121,3,https://glosbe.com/ami/zh/no/fragment/tmem?page=4&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_ef62c78ea5e2ee6e,"Yihofa Kawas'icel no mita,","耶和華上帝,我們的力量,",joseph_reviewed_traditional,Amis_122,1,https://glosbe.com/ami/zh/no/fragment/tmem?page=4&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
